RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 21 - 21 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:57:21,1990-01-01 02:00:00,1990-01-01 13:57:21,684.46766018,1101.5461252,717.34943954,,,,,21,1,TWP31174,2013-07-31 00:00:00,,TWN31174,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 210 - 210 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 03:46:41,1990-01-01 02:00:00,1990-01-01 17:46:41,904.2102792,1455.18829794,946.68478864,,,,,210,1,TWP3282,2013-07-31 00:00:00,,TWN3282,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 211 - 211 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 15:39:46,1990-01-01 02:00:00,1990-01-01 05:39:46,201.85278003,324.85121013,219.76407009,,,,,211,1,TWP3283,2013-07-31 00:00:00,,TWN3283,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 212 - 212 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 13:33:34,1990-01-01 02:00:00,1990-01-01 03:33:34,84.55645663,136.0806983,93.56652939,,,,,212,1,TWP3284,2013-07-31 00:00:00,,TWN3284,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 213 - 213 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 19:21:25.000001,1990-01-01 02:00:00,1990-01-01 09:21:25,431.9973559,695.23374319,441.41495094,,,,,213,1,TWP3285,2013-07-31 00:00:00,,TWN3285,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 214 - 214 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 16:12:48,1990-01-01 02:00:00,1990-01-01 06:12:48,227.85293715,366.69449067,252.79532125,,,,,214,1,TWP3286,2013-07-31 00:00:00,,TWN3286,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 215 - 215 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:52:31,1990-01-01 02:00:00,1990-01-01 13:52:31,682.85414638,1098.94942125,712.51857475,,,,,215,1,TWP3287,2013-07-31 00:00:00,,TWN3287,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 216 - 216 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 17:28:24,1990-01-01 02:00:00,1990-01-01 07:28:24,282.52821371,454.68599494,328.4002494,,,,,216,1,TWP3288,2013-07-31 00:00:00,,TWN3288,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 218 - 218 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 01:30:26,1990-01-01 02:00:00,1990-01-01 15:30:26,773.85307294,1245.39829061,810.42548286,,,,,218,1,TWP3291,2013-07-31 00:00:00,,TWN3291,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 219 - 219 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 19:43:17,1990-01-01 02:00:00,1990-01-01 09:43:17,420.434898,676.62573373,463.27672129,,,,,219,1,TWP3292,2013-07-31 00:00:00,,TWN3292,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 22 - 22 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:15:01,1990-01-01 02:00:00,1990-01-01 13:15:01,646.79284384,1040.91426431,675.01456287,,,,,22,1,TWP31175,2013-07-31 00:00:00,,TWN31175,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 220 - 220 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 18:34:55,1990-01-01 02:00:00,1990-01-01 08:34:55,377.68266718,607.82254997,394.90902989,,,,,220,1,TWP3704,2013-07-31 00:00:00,,TWN3704,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 221 - 221 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 21:54:34.000001,1990-01-01 02:00:00,1990-01-01 11:54:34,570.75478838,918.54263124,594.56315975,,,,,221,1,TWP3936,2013-07-31 00:00:00,,TWN3936,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 222 - 222 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 17:08:52,1990-01-01 02:00:00,1990-01-01 07:08:52.000001,265.93873186,427.98775846,308.87258724,,,,,222,1,TWP3937,2013-07-31 00:00:00,,TWN3937,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 223 - 223 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 17:02:47.000001,1990-01-01 02:00:00,1990-01-01 07:02:47,261.20936116,420.37655889,302.78281225,,,,,223,1,TWP3938,2013-07-31 00:00:00,,TWN3938,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 224 - 224 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 18:27:44,1990-01-01 02:00:00,1990-01-01 08:27:44,368.07144868,592.35476221,387.73264862,,,,,224,1,TWP3939,2013-07-31 00:00:00,,TWN3939,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 225 - 225 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 18:36:39,1990-01-01 02:00:00,1990-01-01 08:36:39,366.39914843,589.66345045,396.64847395,,,,,225,1,TWP3940,2013-07-31 00:00:00,,TWN3940,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 226 - 226 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:03:34,1990-01-01 02:00:00,1990-01-01 13:03:34,633.93019479,1020.21379583,663.56136164,,,,,226,1,TWP3941,2013-07-31 00:00:00,,TWN3941,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 227 - 227 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 21:01:01,1990-01-01 02:00:00,1990-01-01 11:01:01,519.62216646,836.25248836,541.0131214,,,,,227,1,TWP3942,2013-07-31 00:00:00,,TWN3942,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 228 - 228 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 21:00:56,1990-01-01 02:00:00,1990-01-01 11:00:56,514.35327945,827.77301971,540.94004847,,,,,228,1,TWP3943,2013-07-31 00:00:00,,TWN3943,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 229 - 229 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 20:03:17,1990-01-01 02:00:00,1990-01-01 10:03:17,461.59057762,742.85951227,483.28797653,,,,,229,1,TWP3944,2013-07-31 00:00:00,,TWN3944,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 23 - 23 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:16:44,1990-01-01 02:00:00,1990-01-01 13:16:44,646.01261841,1039.65861068,676.72643431,,,,,23,1,TWP31176,2013-07-31 00:00:00,,TWN31176,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
