RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 247 - 247 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:26:13,1990-01-01 02:00:00,1990-01-01 03:26:13,79.85272925,128.51076772,86.21271871,,,,,247,1,TWP3962,2013-07-31 00:00:00,,TWN3962,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 248 - 248 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:09:24.000001,1990-01-01 02:00:00,1990-01-01 03:09:24,65.4841153,105.38667883,69.39970929,,,,,248,1,TWP3963,2013-07-31 00:00:00,,TWN3963,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 249 - 249 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:20:56,1990-01-01 02:00:00,1990-01-01 03:20:56,62.14041853,100.00550972,80.92862092,,,,,249,1,TWP3964,2013-07-31 00:00:00,,TWN3964,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 25 - 25 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:34:07,1990-01-01 02:00:00,1990-01-01 05:34:07,203.10647116,326.86883447,214.12201768,,,,,25,1,TWP31178,2013-07-31 00:00:00,,TWN31178,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 250 - 250 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:26:15,1990-01-01 02:00:00,1990-01-01 03:26:15,81.03192285,130.40849966,86.2487305,,,,,250,1,TWP3965,2013-07-31 00:00:00,,TWN3965,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 251 - 251 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:30:27,1990-01-01 02:00:00,1990-01-01 03:30:27,85.60422707,137.76692474,90.45235786,,,,,251,1,TWP3966,2013-07-31 00:00:00,,TWN3966,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 252 - 252 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:38:03,1990-01-01 02:00:00,1990-01-01 03:38:03,91.22718645,146.81621878,98.04204933,,,,,252,1,TWP3967,2013-07-31 00:00:00,,TWN3967,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 253 - 253 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:44:33,1990-01-01 02:00:00,1990-01-01 03:44:33,101.68407538,163.64498389,104.54857125,,,,,253,1,TWP3968,2013-07-31 00:00:00,,TWN3968,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 254 - 254 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:18:12.000001,1990-01-01 02:00:00,1990-01-01 04:18:12,127.36423768,204.97328167,138.20750864,,,,,254,1,TWP3969,2013-07-31 00:00:00,,TWN3969,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 255 - 255 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:56:10,1990-01-01 02:00:00,1990-01-01 03:56:10,107.06605166,172.30645246,116.16723542,,,,,255,1,TWP3970,2013-07-31 00:00:00,,TWN3970,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
