RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 87 - 87 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:02:52,1990-01-01 02:00:00,1990-01-01 07:02:52,297.68341756,479.0759801,302.87056804,,,,,87,1,TWP31240,2013-07-31 00:00:00,,TWN31240,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 89 - 89 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:21:21,1990-01-01 02:00:00,1990-01-01 06:21:21,240.65569469,387.29857291,261.35455729,,,,,89,1,TWP3108,2013-07-31 00:00:00,,TWN3108,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 9 - 9 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:43:00,1990-01-01 02:00:00,1990-01-01 06:43:00,263.17436053,423.53892514,282.9957974,,,,,9,1,TWP31162,2013-07-31 00:00:00,,TWN31162,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 90 - 90 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 13:05:06.000001,1990-01-01 02:00:00,1990-01-02 03:05:06,1389.28002326,2235.83394141,1505.10142666,,,,,90,1,TWP3115,2013-07-31 00:00:00,,TWN3115,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 91 - 91 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 14:18:16,1990-01-01 02:00:00,1990-01-02 04:18:16,1453.85019307,2339.74976462,1578.26134871,,,,,91,1,TWP3130,2013-07-31 00:00:00,,TWN3130,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 92 - 92 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:49:19,1990-01-01 02:00:00,1990-01-01 08:49:19,374.3200093,602.41086587,409.30977195,,,,,92,1,TWP3135,2013-07-31 00:00:00,,TWN3135,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 93 - 93 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 14:11:36,1990-01-01 02:00:00,1990-01-02 04:11:36.000001,1448.71540533,2331.48610824,1571.6072202,,,,,93,1,TWP3142,2013-07-31 00:00:00,,TWN3142,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 94 - 94 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:12:49,1990-01-01 02:00:00,1990-01-01 08:12:49,334.55213295,538.41054467,372.81167075,,,,,94,1,TWP3146,2013-07-31 00:00:00,,TWN3146,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 95 - 95 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 22:51:35,1990-01-01 02:00:00,1990-01-01 12:51:35,639.01936333,1028.40403507,651.57541629,,,,,95,1,TWP3152,2013-07-31 00:00:00,,TWN3152,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 96 - 96 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:34:21,1990-01-01 02:00:00,1990-01-01 07:34:21,309.69894797,498.41314054,334.35633424,,,,,96,1,TWP3153,2013-07-31 00:00:00,,TWN3153,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 97 - 97 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:34:35,1990-01-01 02:00:00,1990-01-01 07:34:35,309.83783681,498.63666091,334.57639001,,,,,97,1,TWP3154,2013-07-31 00:00:00,,TWN3154,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 98 - 98 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:31:53,1990-01-01 02:00:00,1990-01-01 07:31:53,307.69545284,495.18882123,331.87913752,,,,,98,1,TWP3156,2013-07-31 00:00:00,,TWN3156,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 99 - 99 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:35:46,1990-01-01 02:00:00,1990-01-01 06:35:46,256.11267789,412.17422583,275.76306202,,,,,99,1,TWP3157,2013-07-31 00:00:00,,TWN3157,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
