RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 49 - 49 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 13:37:50,2021-10-03 20:08:08,2021-10-04 03:37:50,437.31663066,703.79430324,449.70753055,,,,,49,1,TWP31202,2013-07-31 00:00:00,,TWN31202,Central West Sub-Acute Service,Jabiru St
Route 5 - 5 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:26:32,2021-10-03 20:08:08,2021-10-04 09:26:32,755.29937066,1215.53894145,798.41342051,,,,,5,1,TWP31158,2013-07-31 00:00:00,,TWN31158,Central West Sub-Acute Service,Jabiru St
Route 50 - 50 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:05:42,2021-10-03 20:08:08,2021-10-04 04:05:42,466.2086562,750.29160419,477.5814868,,,,,50,1,TWP31203,2013-07-31 00:00:00,,TWN31203,Central West Sub-Acute Service,Jabiru St
Route 51 - 51 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 13:23:53,2021-10-03 20:08:08,2021-10-04 03:23:53,426.97305455,687.14789779,435.75228124,,,,,51,1,TWP31204,2013-07-31 00:00:00,,TWN31204,Central West Sub-Acute Service,Jabiru St
Route 52 - 52 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:45:24,2021-10-03 20:08:08,2021-10-04 04:45:24,501.47425929,807.04620444,517.28156689,,,,,52,1,TWP31205,2013-07-31 00:00:00,,TWN31205,Central West Sub-Acute Service,Jabiru St
Route 53 - 53 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:00:00,2021-10-03 20:08:08,2021-10-04 06:00:00,579.61738149,932.80562081,591.8771943,,,,,53,1,TWP31206,2013-07-31 00:00:00,,TWN31206,Central West Sub-Acute Service,Jabiru St
Route 54 - 54 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:09:09,2021-10-03 20:08:08,2021-10-04 06:09:09,587.01879838,944.71707049,601.03140972,,,,,54,1,TWP31207,2013-07-31 00:00:00,,TWN31207,Central West Sub-Acute Service,Jabiru St
Route 55 - 55 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:44:32,2021-10-03 20:08:08,2021-10-04 05:44:32,569.02903504,915.7652949,576.40323286,,,,,55,1,TWP31208,2013-07-31 00:00:00,,TWN31208,Central West Sub-Acute Service,Jabiru St
Route 56 - 56 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:07:56,2021-10-03 20:08:08,2021-10-04 05:07:56,506.09017714,814.47481898,539.80307641,,,,,56,1,TWP31209,2013-07-31 00:00:00,,TWN31209,Central West Sub-Acute Service,Jabiru St
Route 57 - 57 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:28:32,2021-10-03 20:08:08,2021-10-04 09:28:32,763.80433575,1229.22638337,800.40090307,,,,,57,1,TWP31210,2013-07-31 00:00:00,,TWN31210,Central West Sub-Acute Service,Jabiru St
Route 58 - 58 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 10:41:32,2021-10-03 20:08:08,2021-10-04 00:41:32,268.12988484,431.51408442,273.40320205,,,,,58,1,TWP31211,2013-07-31 00:00:00,,TWN31211,Central West Sub-Acute Service,Jabiru St
