RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 426 - 426 - RBWH,1990-01-01 12:00:00,1990-01-02 03:19:50,1990-01-01 02:00:00,1990-01-01 17:19:50,848.78522458,1365.99014045,921.52945707,,,,,426,1,1096,Horseshoe Bay,146.8597,-19.11815,RBWH,Ned Hanlon Dr
Route 165 - 165 - RBWH,1990-01-01 12:00:00,1990-01-01 13:29:00,1990-01-01 02:00:00,1990-01-01 03:29:00,80.5881857,129.69437252,88.69008257,,,,,165,1,1279,Black Mountain,152.8819,-26.40467,RBWH,Ned Hanlon Dr
Route 136 - 136 - RBWH,1990-01-01 12:00:00,1990-01-01 14:41:57,1990-01-01 02:00:00,1990-01-01 04:41:57,154.54482127,248.71627827,162.21970781,,,,,136,1,1250,Boonooroo - Tuan,152.8771,-25.6788,RBWH,Ned Hanlon Dr
Route 266 - 266 - RBWH,1990-01-01 12:00:00,1990-01-01 22:03:32.000001,1990-01-01 02:00:00,1990-01-01 12:03:32,579.08401201,931.94724412,604.15695192,,,,,266,1,1158,Armstrong Beach,149.2873,-21.45078,RBWH,Ned Hanlon Dr
Route 169 - 169 - RBWH,1990-01-01 12:00:00,1990-01-01 13:28:25,1990-01-01 02:00:00,1990-01-01 03:28:25,77.45797985,124.65678444,88.11375673,,,,,169,1,1283,Doonan - Tinbeerwah,153.0119,-26.43781,RBWH,Ned Hanlon Dr
Route 137 - 137 - RBWH,1990-01-01 12:00:00,1990-01-01 14:39:39,1990-01-01 02:00:00,1990-01-01 04:39:39,152.76538534,245.85254801,159.93525977,,,,,137,1,1251,Poona,152.9052,-25.71673,RBWH,Ned Hanlon Dr
Route 429 - 429 - RBWH,1990-01-01 12:00:00,1990-01-02 03:14:01,1990-01-01 02:00:00,1990-01-01 17:14:01,845.6933379,1361.01422122,915.74940665,,,,,429,1,1099,Nelly Bay,146.8484,-19.15696,RBWH,Ned Hanlon Dr
Route 146 - 146 - RBWH,1990-01-01 12:00:00,1990-01-01 14:05:15.000001,1990-01-01 02:00:00,1990-01-01 04:05:15,112.98341975,181.82955234,124.82329732,,,,,146,1,1260,Curra,152.5881,-26.07081,RBWH,Ned Hanlon Dr
Route 138 - 138 - RBWH,1990-01-01 12:00:00,1990-01-01 14:32:28,1990-01-01 02:00:00,1990-01-01 04:32:28,144.74335471,232.94231533,152.72242262,,,,,138,1,1252,Tiaro,152.584,-25.725,RBWH,Ned Hanlon Dr
Route 294 - 294 - RBWH,1990-01-01 12:00:00,1990-01-01 20:33:26,1990-01-01 02:00:00,1990-01-01 10:33:26,492.05795077,791.89209451,513.86103388,,,,,294,1,1186,Bluff,149.0695,-23.57993,RBWH,Ned Hanlon Dr
