RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 344 - 344 - Mackay Hospital,1990-01-01 12:00:00,1990-01-02 07:53:38,1990-01-01 02:00:00,1990-01-01 21:53:38,1067.63123901,1718.18936509,1195.01705337,,,,,344,1,1014,Seisia,142.3701,-10.85188,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 283 - 283 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 15:54:49,1990-01-01 02:00:00,1990-01-01 05:54:49,225.69150876,363.21600191,235.01124018,,,,,283,1,1175,Emu Park,150.8238,-23.25994,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 313 - 313 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 17:17:08,1990-01-01 02:00:00,1990-01-01 07:17:08,295.60483282,475.73081552,317.33449176,,,,,313,1,1205,Biloela,150.5098,-24.39602,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 291 - 291 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 19:20:53,1990-01-01 02:00:00,1990-01-01 09:20:53,433.98213576,698.42794314,440.86031471,,,,,291,1,1183,Barcaldine,145.2854,-23.55288,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 350 - 350 - Mackay Hospital,1990-01-01 12:00:00,1990-01-02 05:39:50,1990-01-01 02:00:00,1990-01-01 19:39:50.000001,952.9879768,1533.6885499,1062.98114556,,,,,350,1,1020,Weipa,141.8777,-12.62496,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 321 - 321 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 19:01:48,1990-01-01 02:00:00,1990-01-01 09:01:48,392.19940899,631.18502803,422.66190887,,,,,321,1,1213,Sloping Hummock,152.4252,-24.8436,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 299 - 299 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 16:47:48,1990-01-01 02:00:00,1990-01-01 06:47:48.000001,264.62032641,425.86598631,288.05275421,,,,,299,1,1191,Willows Gemfields,147.5411,-23.73932,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 318 - 318 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 19:04:52,1990-01-01 02:00:00,1990-01-01 09:04:52,395.68081278,636.78781554,425.75076947,,,,,318,1,1210,Burnett Heads,152.4149,-24.76892,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 433 - 433 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 16:34:21,1990-01-01 02:00:00,1990-01-01 06:34:21.000001,258.20763507,415.54573935,274.66386459,,,,,433,1,1103,Yabulu,146.5851,-19.20155,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
Route 374 - 374 - Mackay Hospital,1990-01-01 12:00:00,1990-01-01 19:51:10,1990-01-01 02:00:00,1990-01-01 09:51:10,441.71548932,710.87359419,471.75738077,,,,,374,1,1044,Gordonvale,145.7806,-17.09611,Mackay Hospital,"475 Bridge Rd, Mackay, QLD, 4740, AUS"
