RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 362 - 362 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:12:24,1990-01-01 02:00:00,1990-01-01 15:12:24,752.37336839,1210.82998785,794.77055497,,,,,362,1,1032,Newell,145.4061,-16.425,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 355 - 355 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 06:24:20,1990-01-01 02:00:00,1990-01-01 20:24:20,1073.5827976,1727.76748935,1104.6506255,,,,,355,1,1025,Pormpuraaw,141.6245,-14.89198,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 352 - 352 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 09:47:36,1990-01-01 02:00:00,1990-01-01 23:47:36,1168.30690238,1880.21146392,1312.99431242,,,,,352,1,1022,Lockhart River,143.3424,-12.78591,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 342 - 342 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 13:40:30,1990-01-01 02:00:00,1990-01-02 03:40:30,1308.28638598,2105.48705654,1540.13532795,,,,,342,1,1012,Thursday Island,142.2167,-10.5804,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 197 - 197 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 06:15:41,1990-01-01 02:00:00,1990-01-01 20:15:41,1083.0463718,1742.99766618,1096.56698941,,,,,197,1,1311,Yarraman,151.9796,-26.84046,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 307 - 307 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:11:46,1990-01-01 02:00:00,1990-01-01 15:11:46,788.02111496,1268.19958963,794.06060321,,,,,307,1,1199,Woorabinda,149.4575,-24.1306,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 286 - 286 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 22:56:27,1990-01-01 02:00:00,1990-01-01 12:56:27.000001,644.62861307,1037.43126553,663.20258325,,,,,286,1,1178,Rubyvale,147.6974,-23.42054,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 198 - 198 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:56:28,1990-01-01 02:00:00,1990-01-01 21:56:28,1180.40055566,1899.6743512,1193.91191077,,,,,198,1,1312,Peachester,152.8871,-26.84242,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 413 - 413 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:08:09,1990-01-01 02:00:00,1990-01-01 14:08:09,695.25689909,1118.90975683,732.10336256,,,,,413,1,1083,Tully Heads,146.0563,-18.01976,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 325 - 325 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 05:13:09,1990-01-01 02:00:00,1990-01-01 19:13:09,1031.37485097,1659.84024783,1035.30773739,,,,,325,1,1217,Innes Park,152.4823,-24.88137,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 199 - 199 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:46:40,1990-01-01 02:00:00,1990-01-01 21:46:40,1173.51583921,1888.59445193,1184.18899619,,,,,199,1,1313,Beerwah,152.954,-26.85293,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
