RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 129 - 129 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:49:52,1990-01-01 02:00:00,1990-01-01 05:49:52,209.76078619,337.57793785,230.28684483,,,,,129,1,1243,Biggenden,152.0449,-25.50952,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 373 - 373 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 07:26:02.000001,1990-01-01 02:00:00,1990-01-01 21:26:02,1106.49525107,1780.73505481,1164.47841208,,,,,373,1,1043,Mareeba - South,145.4211,-17.05062,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 348 - 348 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 18:38:40,1990-01-01 02:00:00,1990-01-02 08:38:40,1681.47600761,2706.07873615,1844.05015901,,,,,348,1,1018,Injinoo,142.3275,-10.90209,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 320 - 320 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:46:59,1990-01-01 02:00:00,1990-01-01 06:46:59,257.24655325,413.99902499,287.5168332,,,,,320,1,1212,Gooburrum,152.345,-24.81685,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 272 - 272 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 22:26:02.000001,1990-01-01 02:00:00,1990-01-01 12:26:02,591.41127481,951.78609023,626.72736074,,,,,272,1,1164,Clermont,147.6374,-22.82681,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 210 - 210 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:22:49,1990-01-01 02:00:00,1990-01-01 03:22:49,63.45215673,102.11655195,82.42301566,,,,,210,1,1324,Toorbul,153.0991,-27.03348,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 186 - 186 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:26:03,1990-01-01 02:00:00,1990-01-01 05:26:03,186.93826033,300.84856933,206.61265,,,,,186,1,1300,Miles,150.1857,-26.65858,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 153 - 153 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:31:09,1990-01-01 02:00:00,1990-01-01 04:31:09,129.80777711,208.90578506,149.12305422,,,,,153,1,1267,Nahrunda,152.6127,-26.20237,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 130 - 130 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:33:41,1990-01-01 02:00:00,1990-01-01 05:33:41,190.22994159,306.14602741,211.42319446,,,,,130,1,1244,Oakhurst,152.6206,-25.51008,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 131 - 131 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:29:47.000001,1990-01-01 02:00:00,1990-01-01 05:29:47,187.88812521,302.37723173,207.66234041,,,,,131,1,1245,Maryborough,152.6935,-25.52726,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 422 - 422 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 04:07:24,1990-01-01 02:00:00,1990-01-01 18:07:24,931.64990821,1499.34818858,968.99390354,,,,,422,1,1092,Ingham,146.1581,-18.64706,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 353 - 353 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 16:37:24,1990-01-01 02:00:00,1990-01-02 06:37:24.000001,1586.2036875,2552.75249276,1718.23371753,,,,,353,1,1023,Aurukun,141.7292,-13.35609,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 132 - 132 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 16:10:21,1990-01-01 02:00:00,1990-01-01 06:10:21,225.26349851,362.5271848,250.9080992,,,,,132,1,1246,Mundubbera,151.2992,-25.59115,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 426 - 426 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 03:50:58,1990-01-01 02:00:00,1990-01-01 17:50:58.000001,874.2474593,1406.96771707,952.65099337,,,,,426,1,1096,Horseshoe Bay,146.8597,-19.11815,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 165 - 165 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:03:57.000001,1990-01-01 02:00:00,1990-01-01 04:03:57,106.05041567,170.67194151,122.62255362,,,,,165,1,1279,Black Mountain,152.8819,-26.40467,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 136 - 136 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:19:48,1990-01-01 02:00:00,1990-01-01 05:19:48,180.00705598,289.69385489,197.60697856,,,,,136,1,1250,Boonooroo - Tuan,152.8771,-25.6788,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
