"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
30908126229,8,71,4,0,"Major Cities of Australia"
30908126230,7,67,4,0,"Major Cities of Australia"
30908126231,7,64,4,0,"Major Cities of Australia"
30908126232,NA,NA,NA,0,"Major Cities of Australia"
30908126233,8,78,4,0,"Major Cities of Australia"
30908126234,6,51,3,0,"Major Cities of Australia"
30908126235,8,72,4,0,"Major Cities of Australia"
30909126301,9,81,5,0,"Major Cities of Australia"
30909126302,6,54,3,0,"Major Cities of Australia"
30909126303,5,44,3,0,"Major Cities of Australia"
30909126304,10,93,5,0,"Major Cities of Australia"
30909126305,7,63,4,0,"Major Cities of Australia"
30909126306,7,67,4,0,"Major Cities of Australia"
30909126307,8,72,4,0,"Major Cities of Australia"
30909126308,8,72,4,0,"Major Cities of Australia"
30909126309,7,70,4,0,"Major Cities of Australia"
30909126310,8,71,4,0,"Major Cities of Australia"
30909126311,8,74,4,0,"Major Cities of Australia"
30909126312,6,54,3,0,"Major Cities of Australia"
30909126313,7,63,4,0,"Major Cities of Australia"
30909126314,7,66,4,0,"Major Cities of Australia"
30909126315,4,31,2,0,"Major Cities of Australia"
30909126316,5,44,3,0,"Major Cities of Australia"
30909126317,7,62,4,0,"Major Cities of Australia"
30909126318,5,43,3,0,"Major Cities of Australia"
30909126319,7,68,4,0,"Major Cities of Australia"
30909126320,7,69,4,0,"Major Cities of Australia"
30909126321,8,77,4,0,"Major Cities of Australia"
30909126322,3,28,2,0,"Major Cities of Australia"
30909126323,2,17,1,0,"Major Cities of Australia"
30909126324,NA,NA,NA,0,"Major Cities of Australia"
30909126325,8,74,4,0,"Major Cities of Australia"
30909126326,6,51,3,0,"Major Cities of Australia"
30909126327,3,30,2,0,"Major Cities of Australia"
30909126328,8,76,4,0,"Major Cities of Australia"
30909126329,7,66,4,0,"Major Cities of Australia"
30909126330,2,18,1,0,"Major Cities of Australia"
30909126401,6,51,3,0,"Major Cities of Australia"
30909126402,4,39,2,0,"Major Cities of Australia"
30909126403,NA,NA,NA,0,"Major Cities of Australia"
30909126404,8,75,4,0,"Major Cities of Australia"
30909126405,8,77,4,0,"Major Cities of Australia"
30909126406,5,42,3,0,"Major Cities of Australia"
30909126407,7,69,4,0,"Major Cities of Australia"
30909126408,5,42,3,0,"Major Cities of Australia"
30909126410,7,63,4,0,"Major Cities of Australia"
30909126411,6,58,3,0,"Major Cities of Australia"
30909126412,5,46,3,0,"Major Cities of Australia"
30909126413,1,7,1,0,"Major Cities of Australia"
30909126414,NA,NA,NA,0,"Major Cities of Australia"
30909126415,8,79,4,0,"Major Cities of Australia"
30909126416,8,77,4,0,"Major Cities of Australia"
30909126501,8,75,4,0,"Major Cities of Australia"
30909126502,8,77,4,0,"Major Cities of Australia"
30909126503,9,84,5,0,"Major Cities of Australia"
30909126504,5,47,3,0,"Major Cities of Australia"
30909126505,9,82,5,0,"Major Cities of Australia"
30909126506,7,68,4,0,"Major Cities of Australia"
30909126507,9,81,5,0,"Major Cities of Australia"
30909126508,8,72,4,0,"Major Cities of Australia"
30909126509,5,41,3,0,"Major Cities of Australia"
30909126510,6,51,3,0,"Major Cities of Australia"
30909126511,4,34,2,0,"Major Cities of Australia"
30909126512,7,69,4,0,"Major Cities of Australia"
30909126513,9,83,5,0,"Major Cities of Australia"
30909126514,5,50,3,0,"Major Cities of Australia"
30909126515,8,79,4,0,"Major Cities of Australia"
30909126516,8,72,4,0,"Major Cities of Australia"
30909126517,6,59,3,0,"Major Cities of Australia"
30909126518,6,59,3,0,"Major Cities of Australia"
30909154001,6,60,3,0,"Major Cities of Australia"
30909154002,NA,NA,NA,0,"Major Cities of Australia"
30909154003,2,18,1,0,"Major Cities of Australia"
30909154004,2,16,1,0,"Major Cities of Australia"
30909154005,2,12,1,0,"Major Cities of Australia"
30909154006,2,19,1,0,"Major Cities of Australia"
30909154007,6,53,3,0,"Major Cities of Australia"
30909154008,2,12,1,0,"Major Cities of Australia"
30909154009,4,34,2,0,"Major Cities of Australia"
30909154010,2,14,1,0,"Major Cities of Australia"
30909154011,4,32,2,0,"Major Cities of Australia"
30909154012,3,27,2,0,"Major Cities of Australia"
30909154013,2,14,1,0,"Major Cities of Australia"
30909154014,2,15,1,0,"Major Cities of Australia"
30909154015,2,20,1,0,"Major Cities of Australia"
30909154016,4,34,2,0,"Major Cities of Australia"
30909154017,2,15,1,0,"Major Cities of Australia"
30909154018,2,14,1,0,"Major Cities of Australia"
30909154019,1,10,1,0,"Major Cities of Australia"
30909154020,3,27,2,0,"Major Cities of Australia"
30909154021,2,18,1,0,"Major Cities of Australia"
30909154022,3,26,2,0,"Major Cities of Australia"
30909154023,3,27,2,0,"Major Cities of Australia"
30909154024,NA,NA,NA,0,"Major Cities of Australia"
30909154025,6,60,3,0,"Major Cities of Australia"
30909154026,2,18,1,0,"Major Cities of Australia"
30909154027,3,27,2,0,"Major Cities of Australia"
30909154028,2,19,1,0,"Major Cities of Australia"
30909154029,7,69,4,0,"Major Cities of Australia"
30909154030,NA,NA,NA,0,"Major Cities of Australia"
30909154031,8,80,4,0,"Major Cities of Australia"
30909154032,NA,NA,NA,0,"Major Cities of Australia"
30909154101,1,9,1,0,"Major Cities of Australia"
30909154102,5,42,3,0,"Major Cities of Australia"
30909154103,5,47,3,0,"Major Cities of Australia"
30909154104,7,67,4,0,"Major Cities of Australia"
30909154105,2,20,1,0,"Major Cities of Australia"
30909154106,5,41,3,0,"Major Cities of Australia"
30909154107,4,34,2,0,"Major Cities of Australia"
30909154108,3,26,2,0,"Major Cities of Australia"
30909154109,7,67,4,0,"Major Cities of Australia"
30909154110,8,80,4,0,"Major Cities of Australia"
30909154111,5,41,3,0,"Major Cities of Australia"
30909154112,5,49,3,0,"Major Cities of Australia"
30909154113,4,35,2,0,"Major Cities of Australia"
30909154114,6,60,3,0,"Major Cities of Australia"
30909154115,3,28,2,0,"Major Cities of Australia"
30909154116,3,29,2,0,"Major Cities of Australia"
30909154117,3,21,2,0,"Major Cities of Australia"
30909154118,3,25,2,0,"Major Cities of Australia"
30909154119,9,90,5,0,"Major Cities of Australia"
30909154120,3,29,2,0,"Major Cities of Australia"
30909154121,8,75,4,0,"Major Cities of Australia"
30909154122,4,35,2,0,"Major Cities of Australia"
30909154123,9,83,5,0,"Major Cities of Australia"
30909154124,3,23,2,0,"Major Cities of Australia"
30909154125,3,25,2,0,"Major Cities of Australia"
30909154126,5,42,3,0,"Major Cities of Australia"
30909154127,3,29,2,0,"Major Cities of Australia"
30909154128,7,61,4,0,"Major Cities of Australia"
30909154129,2,20,1,0,"Major Cities of Australia"
30909154130,9,88,5,0,"Major Cities of Australia"
30909154131,3,22,2,0,"Major Cities of Australia"
30909154132,5,41,3,0,"Major Cities of Australia"
30909154133,9,89,5,0,"Major Cities of Australia"
30909154134,4,36,2,0,"Major Cities of Australia"
30909154135,NA,NA,NA,0,"Major Cities of Australia"
30909154136,5,45,3,0,"Major Cities of Australia"
30909154137,6,59,3,0,"Major Cities of Australia"
30909154138,6,54,3,0,"Major Cities of Australia"
30909154139,8,75,4,0,"Major Cities of Australia"
30910126702,8,76,4,0,"Major Cities of Australia"
30910126703,9,85,5,0,"Major Cities of Australia"
30910126704,8,76,4,0,"Major Cities of Australia"
30910126705,3,29,2,0,"Major Cities of Australia"
30910126706,5,49,3,0,"Major Cities of Australia"
30910126707,7,67,4,0,"Major Cities of Australia"
30910126708,6,58,3,0,"Major Cities of Australia"
30910126709,10,92,5,0,"Major Cities of Australia"
30910126710,10,91,5,0,"Major Cities of Australia"
30910126711,9,85,5,0,"Major Cities of Australia"
30910126712,9,89,5,0,"Major Cities of Australia"
30910126713,10,98,5,0,"Major Cities of Australia"
30910126714,10,98,5,0,"Major Cities of Australia"
30910126715,1,7,1,0,"Major Cities of Australia"
30910126716,7,68,4,0,"Major Cities of Australia"
30910126717,9,90,5,0,"Major Cities of Australia"
30910126718,7,70,4,0,"Major Cities of Australia"
30910126719,9,86,5,0,"Major Cities of Australia"
30910126720,10,94,5,0,"Major Cities of Australia"
30910126721,10,92,5,0,"Major Cities of Australia"
30910126722,10,96,5,0,"Major Cities of Australia"
30910126801,10,92,5,0,"Major Cities of Australia"
30910126802,9,82,5,0,"Major Cities of Australia"
30910126803,10,96,5,0,"Major Cities of Australia"
30910126804,10,92,5,0,"Major Cities of Australia"
30910126805,10,94,5,0,"Major Cities of Australia"
30910126806,6,59,3,0,"Major Cities of Australia"
30910126807,2,14,1,0,"Major Cities of Australia"
30910126808,8,76,4,0,"Major Cities of Australia"
30910126809,6,59,3,0,"Major Cities of Australia"
30910126810,NA,NA,NA,0,"Major Cities of Australia"
30910126811,9,88,5,0,"Major Cities of Australia"
30910126812,10,94,5,0,"Major Cities of Australia"
30910126901,9,85,5,0,"Major Cities of Australia"
30910126902,8,74,4,0,"Major Cities of Australia"
30910126903,9,82,5,0,"Major Cities of Australia"
30910126904,8,80,4,0,"Major Cities of Australia"
30910126905,8,72,4,0,"Major Cities of Australia"
30910126906,10,93,5,0,"Major Cities of Australia"
30910126907,9,86,5,0,"Major Cities of Australia"
30910126908,7,66,4,0,"Major Cities of Australia"
30910126909,8,79,4,0,"Major Cities of Australia"
30910127001,10,99,5,0,"Major Cities of Australia"
30910127002,6,60,3,0,"Major Cities of Australia"
30910127003,5,45,3,0,"Major Cities of Australia"
30910127004,4,36,2,0,"Major Cities of Australia"
30910127005,5,45,3,0,"Major Cities of Australia"
30910127006,7,70,4,0,"Major Cities of Australia"
30910127007,5,41,3,0,"Major Cities of Australia"
30910127008,8,76,4,0,"Major Cities of Australia"
30910127009,9,86,5,0,"Major Cities of Australia"
30910127010,9,86,5,0,"Major Cities of Australia"
30910127011,10,94,5,0,"Major Cities of Australia"
30910127012,5,46,3,0,"Major Cities of Australia"
30910127013,3,29,2,0,"Major Cities of Australia"
30910127014,3,24,2,0,"Major Cities of Australia"
30910127015,3,27,2,0,"Major Cities of Australia"
30910127016,6,57,3,0,"Major Cities of Australia"
30910127017,6,57,3,0,"Major Cities of Australia"
30910127018,2,13,1,0,"Major Cities of Australia"
30910127019,5,41,3,0,"Major Cities of Australia"
30910127020,5,49,3,0,"Major Cities of Australia"
30910127021,4,39,2,0,"Major Cities of Australia"
30910127022,3,27,2,0,"Major Cities of Australia"
30910127023,5,47,3,0,"Major Cities of Australia"
30910127024,4,38,2,0,"Major Cities of Australia"
30910127025,3,22,2,0,"Major Cities of Australia"
30910127026,9,88,5,0,"Major Cities of Australia"
30910127027,5,46,3,0,"Major Cities of Australia"
30910127028,1,10,1,0,"Major Cities of Australia"
30910127029,6,55,3,0,"Major Cities of Australia"
30910127030,4,35,2,0,"Major Cities of Australia"
30910127031,4,33,2,0,"Major Cities of Australia"
30910127032,5,47,3,0,"Major Cities of Australia"
30910127033,10,95,5,0,"Major Cities of Australia"
30910127034,10,95,5,0,"Major Cities of Australia"
30910127035,7,70,4,0,"Major Cities of Australia"
30910127036,8,76,4,0,"Major Cities of Australia"
30910127037,2,19,1,0,"Major Cities of Australia"
30910127038,4,33,2,0,"Major Cities of Australia"
30910127039,7,64,4,0,"Major Cities of Australia"
30910127040,5,46,3,0,"Major Cities of Australia"
30910127041,8,77,4,0,"Major Cities of Australia"
30910127042,5,50,3,0,"Major Cities of Australia"
30910127043,3,29,2,0,"Major Cities of Australia"
30910127044,5,41,3,0,"Major Cities of Australia"
30910127045,4,34,2,0,"Major Cities of Australia"
30910127046,2,20,1,0,"Major Cities of Australia"
31001127101,3,29,2,0,"Major Cities of Australia"
31001127102,NA,NA,NA,0,"Major Cities of Australia"
31001127103,5,41,3,0,"Major Cities of Australia"
31001127104,6,56,3,0,"Major Cities of Australia"
31001127105,9,81,5,0,"Major Cities of Australia"
31001127106,NA,NA,NA,0,"Major Cities of Australia"
31001127107,3,24,2,0,"Major Cities of Australia"
31001127108,NA,NA,NA,0,"Major Cities of Australia"
31001127109,NA,NA,NA,0,"Major Cities of Australia"
31001127110,4,34,2,0,"Major Cities of Australia"
31001127111,4,34,2,0,"Major Cities of Australia"
31001127112,2,19,1,0,"Major Cities of Australia"
31001127113,2,16,1,0,"Major Cities of Australia"
31001127114,NA,NA,NA,0,"Major Cities of Australia"
31001127115,2,18,1,0,"Major Cities of Australia"
31001127201,5,45,3,0,"Major Cities of Australia"
31001127202,7,68,4,0,"Major Cities of Australia"
31001127203,2,18,1,0,"Major Cities of Australia"
31001127204,5,46,3,0,"Major Cities of Australia"
31001127205,1,5,1,0,"Major Cities of Australia"
31001127206,4,32,2,0,"Major Cities of Australia"
31001127207,3,29,2,0,"Major Cities of Australia"
31001127208,2,19,1,0,"Major Cities of Australia"
31001127209,4,40,2,0,"Major Cities of Australia"
31001127210,1,5,1,0,"Major Cities of Australia"
31001127211,3,27,2,0,"Major Cities of Australia"
31001127212,3,24,2,0,"Major Cities of Australia"
31001127213,2,17,1,0,"Major Cities of Australia"
31001127214,3,30,2,0,"Major Cities of Australia"
31001127215,1,8,1,0,"Major Cities of Australia"
31001127216,3,27,2,0,"Major Cities of Australia"
31001127217,7,70,4,0,"Major Cities of Australia"
31001127301,6,58,3,0,"Major Cities of Australia"
31001127302,4,35,2,0,"Major Cities of Australia"
31001127304,6,57,3,0,"Major Cities of Australia"
31001127305,6,51,3,0,"Major Cities of Australia"
31001127306,7,66,4,0,"Major Cities of Australia"
31001127307,4,38,2,0,"Major Cities of Australia"
31001127308,6,59,3,0,"Major Cities of Australia"
31001127309,6,58,3,0,"Major Cities of Australia"
31001127310,7,65,4,0,"Major Cities of Australia"
31001127311,7,61,4,0,"Major Cities of Australia"
31001127312,6,52,3,0,"Major Cities of Australia"
31001127313,5,41,3,0,"Major Cities of Australia"
31001127315,4,37,2,0,"Major Cities of Australia"
31001127316,6,52,3,0,"Major Cities of Australia"
31001127317,5,42,3,0,"Major Cities of Australia"
31001127318,4,40,2,0,"Major Cities of Australia"
31001127319,6,60,3,0,"Major Cities of Australia"
31001127320,9,89,5,0,"Major Cities of Australia"
31001127321,7,68,4,0,"Major Cities of Australia"
31001127322,6,51,3,0,"Major Cities of Australia"
31001127323,8,72,4,0,"Major Cities of Australia"
31001127324,7,61,4,0,"Major Cities of Australia"
31001127325,6,53,3,0,"Major Cities of Australia"
31001127326,8,80,4,0,"Major Cities of Australia"
31001127327,6,54,3,0,"Major Cities of Australia"
31001127329,5,47,3,0,"Major Cities of Australia"
31001127330,5,43,3,0,"Major Cities of Australia"
31001127331,6,54,3,0,"Major Cities of Australia"
31001127332,8,78,4,0,"Major Cities of Australia"
31001127333,6,52,3,0,"Major Cities of Australia"
31001127334,7,62,4,0,"Major Cities of Australia"
31001127335,5,48,3,0,"Major Cities of Australia"
31001127336,6,59,3,0,"Major Cities of Australia"
31001127337,6,52,3,0,"Major Cities of Australia"
31001127338,3,27,2,0,"Major Cities of Australia"
31001127339,7,66,4,0,"Major Cities of Australia"
31001127340,7,68,4,0,"Major Cities of Australia"
31001127341,8,72,4,0,"Major Cities of Australia"
31001127342,4,38,2,0,"Major Cities of Australia"
31001127343,7,62,4,0,"Major Cities of Australia"
31001127344,5,48,3,0,"Major Cities of Australia"
31001127345,7,62,4,0,"Major Cities of Australia"
31001127346,7,62,4,0,"Major Cities of Australia"
31001127347,6,55,3,0,"Major Cities of Australia"
31001127348,9,85,5,0,"Major Cities of Australia"
31001127349,4,38,2,0,"Major Cities of Australia"
31001127350,10,94,5,0,"Major Cities of Australia"
31001127351,9,86,5,0,"Major Cities of Australia"
31001127352,9,86,5,0,"Major Cities of Australia"
31001127354,7,65,4,0,"Major Cities of Australia"
31001127355,3,28,2,0,"Major Cities of Australia"
31001127356,7,70,4,0,"Major Cities of Australia"
31001127357,4,37,2,0,"Major Cities of Australia"
31001127358,6,58,3,0,"Major Cities of Australia"
31001127359,8,71,4,0,"Major Cities of Australia"
31001127360,9,86,5,0,"Major Cities of Australia"
31001127361,6,59,3,0,"Major Cities of Australia"
31001127362,5,45,3,0,"Major Cities of Australia"
31001127363,6,52,3,0,"Major Cities of Australia"
31001127364,5,46,3,0,"Major Cities of Australia"
31001127365,7,66,4,0,"Major Cities of Australia"
31001127366,9,86,5,0,"Major Cities of Australia"
31001127367,5,42,3,0,"Major Cities of Australia"
31001127368,7,64,4,0,"Major Cities of Australia"
31001127369,9,81,5,0,"Major Cities of Australia"
31001127401,3,25,2,0,"Major Cities of Australia"
31001127402,NA,NA,NA,0,"Major Cities of Australia"
31001127403,1,5,1,0,"Major Cities of Australia"
31001127404,1,5,1,0,"Major Cities of Australia"
31001127405,1,4,1,0,"Major Cities of Australia"
31001127406,3,26,2,0,"Major Cities of Australia"
31001127407,1,2,1,0,"Major Cities of Australia"
31001127408,4,35,2,0,"Major Cities of Australia"
31001127409,1,1,1,0,"Major Cities of Australia"
31001127410,1,1,1,0,"Major Cities of Australia"
31001127411,1,2,1,0,"Major Cities of Australia"
31001127412,1,1,1,0,"Major Cities of Australia"
31001127413,1,2,1,0,"Major Cities of Australia"
31001127414,1,3,1,0,"Major Cities of Australia"
31001127415,1,1,1,0,"Major Cities of Australia"
31001127416,1,2,1,0,"Major Cities of Australia"
31001127417,1,2,1,0,"Major Cities of Australia"
31001127418,1,4,1,0,"Major Cities of Australia"
31001127419,1,3,1,0,"Major Cities of Australia"
31001127420,1,2,1,0,"Major Cities of Australia"
31001127421,1,1,1,0,"Major Cities of Australia"
31001127422,1,1,1,0,"Major Cities of Australia"
31001127423,1,2,1,0,"Major Cities of Australia"
31001127424,1,1,1,0,"Major Cities of Australia"
31001127425,1,2,1,0,"Major Cities of Australia"
31001127426,1,1,1,0,"Major Cities of Australia"
31001127427,1,2,1,0,"Major Cities of Australia"
31001127428,1,2,1,0,"Major Cities of Australia"
31001127429,1,2,1,0,"Major Cities of Australia"
31001127430,1,2,1,0,"Major Cities of Australia"
31001127431,1,6,1,0,"Major Cities of Australia"
31001127432,1,2,1,0,"Major Cities of Australia"
31001127433,1,1,1,0,"Major Cities of Australia"
31001127434,1,3,1,0,"Major Cities of Australia"
31001127435,1,7,1,0,"Major Cities of Australia"
31001127436,1,2,1,0,"Major Cities of Australia"
31001127437,2,15,1,0,"Major Cities of Australia"
31001127438,1,4,1,0,"Major Cities of Australia"
31001127439,1,1,1,0,"Major Cities of Australia"
31001127501,9,84,5,0,"Major Cities of Australia"
31001127502,9,85,5,0,"Major Cities of Australia"
31001127503,8,77,4,0,"Major Cities of Australia"
31001127504,9,88,5,0,"Major Cities of Australia"
31001127505,7,62,4,0,"Major Cities of Australia"
31001127506,8,73,4,0,"Major Cities of Australia"
31001127507,6,53,3,0,"Major Cities of Australia"
31001127508,8,77,4,0,"Major Cities of Australia"
31001127509,7,69,4,0,"Major Cities of Australia"
31001127510,8,78,4,0,"Major Cities of Australia"
31001127511,NA,NA,NA,0,"Major Cities of Australia"
31001127512,6,59,3,0,"Major Cities of Australia"
31001127513,8,80,4,0,"Major Cities of Australia"
31001127514,9,90,5,0,"Major Cities of Australia"
31001127515,5,42,3,0,"Major Cities of Australia"
31001127516,8,79,4,0,"Major Cities of Australia"
31001127517,6,51,3,0,"Major Cities of Australia"
31001127601,1,1,1,0,"Major Cities of Australia"
31001127602,4,31,2,0,"Major Cities of Australia"
31001127603,NA,NA,NA,0,"Major Cities of Australia"
31001127604,3,27,2,0,"Major Cities of Australia"
31001127605,NA,NA,NA,0,"Major Cities of Australia"
31001127606,2,17,1,0,"Major Cities of Australia"
31001127607,NA,NA,NA,0,"Major Cities of Australia"
31001127608,NA,NA,NA,0,"Major Cities of Australia"
31001127609,1,4,1,0,"Major Cities of Australia"
31001127610,1,2,1,0,"Major Cities of Australia"
31001127611,1,1,1,0,"Major Cities of Australia"
31001127612,NA,NA,NA,0,"Major Cities of Australia"
31001127613,NA,NA,NA,0,"Major Cities of Australia"
31002127701,4,33,2,1,"Inner Regional Australia"
31002127702,2,17,1,1,"Inner Regional Australia"
31002127703,5,46,3,1,"Inner Regional Australia"
31002127705,4,31,2,1,"Inner Regional Australia"
31002127706,2,18,1,1,"Inner Regional Australia"
31002127708,5,44,3,1,"Inner Regional Australia"
31002127709,6,60,3,1,"Inner Regional Australia"
31002127710,5,49,3,1,"Inner Regional Australia"
31002127711,5,44,3,1,"Inner Regional Australia"
31002127712,4,34,2,1,"Inner Regional Australia"
31002127713,5,48,3,1,"Inner Regional Australia"
31002127714,6,52,3,1,"Inner Regional Australia"
31002127715,5,50,3,1,"Inner Regional Australia"
31002127716,1,7,1,1,"Inner Regional Australia"
31002127718,5,46,3,1,"Inner Regional Australia"
31002127719,5,44,3,1,"Inner Regional Australia"
31002127720,6,56,3,1,"Inner Regional Australia"
31002127721,5,49,3,1,"Inner Regional Australia"
31002127722,3,28,2,1,"Inner Regional Australia"
31002127723,6,56,3,1,"Inner Regional Australia"
31002127724,4,40,2,1,"Inner Regional Australia"
31002127725,6,56,3,1,"Inner Regional Australia"
31002127726,6,58,3,1,"Inner Regional Australia"
31002127727,6,55,3,1,"Inner Regional Australia"
31002127728,5,48,3,1,"Inner Regional Australia"
31002127729,3,26,2,1,"Inner Regional Australia"
31002127730,6,56,3,1,"Inner Regional Australia"
31002127731,3,26,2,1,"Inner Regional Australia"
31002127732,6,59,3,1,"Inner Regional Australia"
31002127733,3,26,2,1,"Inner Regional Australia"
31002127734,2,20,1,1,"Inner Regional Australia"
31002127735,3,22,2,1,"Inner Regional Australia"
31002127801,1,7,1,1,"Inner Regional Australia"
31002127802,1,10,1,1,"Inner Regional Australia"
31002127803,2,16,1,1,"Inner Regional Australia"
31002127804,2,18,1,1,"Inner Regional Australia"
31002127805,1,5,1,1,"Inner Regional Australia"
31002127806,1,10,1,1,"Inner Regional Australia"
31002127807,3,23,2,1,"Inner Regional Australia"
31002127808,4,40,2,1,"Inner Regional Australia"
31002127809,4,34,2,1,"Inner Regional Australia"
31002127810,4,36,2,1,"Inner Regional Australia"
31002127811,2,15,1,1,"Inner Regional Australia"
31002127812,3,25,2,1,"Inner Regional Australia"
31002127813,3,27,2,1,"Inner Regional Australia"
31002127814,5,48,3,1,"Inner Regional Australia"
31002127815,1,10,1,1,"Inner Regional Australia"
31002127901,NA,NA,NA,1,"Inner Regional Australia"
31002128001,1,8,1,1,"Inner Regional Australia"
31002128002,1,7,1,1,"Inner Regional Australia"
31002128003,3,22,2,1,"Inner Regional Australia"
31002128005,5,42,3,1,"Inner Regional Australia"
31002128006,3,28,2,1,"Inner Regional Australia"
31002128007,5,45,3,1,"Inner Regional Australia"
31002128009,4,31,2,1,"Inner Regional Australia"
31002128010,5,49,3,1,"Inner Regional Australia"
31002128011,2,13,1,1,"Inner Regional Australia"
31002128012,3,25,2,1,"Inner Regional Australia"
31002128013,5,44,3,1,"Inner Regional Australia"
31002128014,3,30,2,1,"Inner Regional Australia"
31002128015,3,25,2,1,"Inner Regional Australia"
31002128016,2,11,1,1,"Inner Regional Australia"
31002128017,1,4,1,1,"Inner Regional Australia"
31002128018,1,5,1,1,"Inner Regional Australia"
31002128019,1,6,1,1,"Inner Regional Australia"
31002128020,4,31,2,1,"Inner Regional Australia"
31002128021,3,23,2,1,"Inner Regional Australia"
31002128022,4,36,2,1,"Inner Regional Australia"
31002128023,5,48,3,1,"Inner Regional Australia"
31002128024,4,36,2,1,"Inner Regional Australia"
31002128025,4,35,2,1,"Inner Regional Australia"
31002128026,3,25,2,1,"Inner Regional Australia"
31002128027,3,29,2,1,"Inner Regional Australia"
31002128028,4,33,2,1,"Inner Regional Australia"
31002128029,4,36,2,1,"Inner Regional Australia"
31002128030,2,20,1,1,"Inner Regional Australia"
31002128031,3,25,2,1,"Inner Regional Australia"
31002128032,3,27,2,1,"Inner Regional Australia"
31002128033,2,19,1,1,"Inner Regional Australia"
31002128034,1,7,1,1,"Inner Regional Australia"
31002128035,1,3,1,1,"Inner Regional Australia"
31002128036,1,9,1,1,"Inner Regional Australia"
31002128037,4,38,2,1,"Inner Regional Australia"
31002128038,1,10,1,1,"Inner Regional Australia"
31002128039,2,16,1,1,"Inner Regional Australia"
31002128040,3,23,2,1,"Inner Regional Australia"
31002128041,5,48,3,1,"Inner Regional Australia"
31002128042,2,16,1,1,"Inner Regional Australia"
31002128043,3,21,2,1,"Inner Regional Australia"
31002128044,2,18,1,1,"Inner Regional Australia"
31002128045,2,11,1,1,"Inner Regional Australia"
31002128046,2,17,1,1,"Inner Regional Australia"
31002128047,3,22,2,1,"Inner Regional Australia"
31002128048,5,46,3,1,"Inner Regional Australia"
31002128049,2,13,1,1,"Inner Regional Australia"
31002128050,3,29,2,1,"Inner Regional Australia"
31002128051,5,48,3,1,"Inner Regional Australia"
31002128052,3,29,2,1,"Inner Regional Australia"
31002128053,3,29,2,1,"Inner Regional Australia"
31002128054,3,22,2,1,"Inner Regional Australia"
31002128055,6,59,3,1,"Inner Regional Australia"
31002128101,1,8,1,1,"Inner Regional Australia"
31002128102,1,2,1,1,"Inner Regional Australia"
31002128103,4,39,2,1,"Inner Regional Australia"
31002128104,6,60,3,1,"Inner Regional Australia"
31002128105,1,9,1,1,"Inner Regional Australia"
31002128106,4,36,2,1,"Inner Regional Australia"
31002128107,3,26,2,1,"Inner Regional Australia"
31002128108,2,14,1,1,"Inner Regional Australia"
31002128109,1,9,1,1,"Inner Regional Australia"
31002128110,3,28,2,1,"Inner Regional Australia"
31002128111,3,25,2,1,"Inner Regional Australia"
31002128112,1,6,1,1,"Inner Regional Australia"
31002128114,6,53,3,1,"Inner Regional Australia"
31002128115,2,19,1,1,"Inner Regional Australia"
31002128116,3,30,2,1,"Inner Regional Australia"
31002128117,3,23,2,1,"Inner Regional Australia"
31002128118,1,3,1,1,"Inner Regional Australia"
31002128119,5,44,3,1,"Inner Regional Australia"
31002128120,3,27,2,1,"Inner Regional Australia"
31002128121,5,44,3,1,"Inner Regional Australia"
31002128122,5,41,3,1,"Inner Regional Australia"
31002128123,4,37,2,1,"Inner Regional Australia"
31002128124,6,56,3,1,"Inner Regional Australia"
31002128125,5,46,3,1,"Inner Regional Australia"
31002128126,2,20,1,1,"Inner Regional Australia"
31002128127,6,53,3,1,"Inner Regional Australia"
31002128128,4,34,2,1,"Inner Regional Australia"
31002128129,2,19,1,1,"Inner Regional Australia"
31002128130,1,3,1,1,"Inner Regional Australia"
31002128131,4,32,2,1,"Inner Regional Australia"
31002128132,5,48,3,1,"Inner Regional Australia"
31002128134,4,39,2,1,"Inner Regional Australia"
31002128135,3,23,2,1,"Inner Regional Australia"
31002128136,4,37,2,1,"Inner Regional Australia"
31002128137,5,44,3,1,"Inner Regional Australia"
31002128138,1,3,1,1,"Inner Regional Australia"
31002128201,5,44,3,1,"Inner Regional Australia"
31002128202,3,27,2,1,"Inner Regional Australia"
31002128203,7,61,4,0,"Major Cities of Australia"
31002128204,3,24,2,1,"Inner Regional Australia"
31002128205,2,15,1,1,"Inner Regional Australia"
31002128206,4,31,2,1,"Inner Regional Australia"
31002128207,1,6,1,1,"Inner Regional Australia"
31002128208,1,10,1,1,"Inner Regional Australia"
31002128209,1,4,1,1,"Inner Regional Australia"
31002128210,5,42,3,0,"Major Cities of Australia"
31002128211,5,49,3,1,"Inner Regional Australia"
31002128212,5,43,3,1,"Inner Regional Australia"
31002128213,4,39,2,1,"Inner Regional Australia"
31002128214,3,28,2,1,"Inner Regional Australia"
31002128215,6,56,3,1,"Inner Regional Australia"
31002128216,5,45,3,1,"Inner Regional Australia"
31002128217,5,43,3,1,"Inner Regional Australia"
31002128219,5,49,3,0,"Major Cities of Australia"
31002128220,5,44,3,1,"Inner Regional Australia"
31002128221,2,14,1,1,"Inner Regional Australia"
31002128222,7,61,4,1,"Inner Regional Australia"
31002128223,3,25,2,1,"Inner Regional Australia"
31002128225,NA,NA,NA,0,"Major Cities of Australia"
