"SA1_CODE11","seifa_decile","seifa_percentile","ra","ra_name"
31606143906,1,10,1,"Inner Regional Australia"
31606143907,2,12,1,"Inner Regional Australia"
31606143908,2,15,1,"Inner Regional Australia"
31606143909,2,19,1,"Inner Regional Australia"
31606143910,6,59,1,"Inner Regional Australia"
31606143911,6,60,1,"Inner Regional Australia"
31606143912,4,35,1,"Inner Regional Australia"
31606143913,5,45,1,"Inner Regional Australia"
31606143914,5,43,1,"Inner Regional Australia"
31606143914,5,43,1,"Inner Regional Australia"
31606144001,4,35,1,"Inner Regional Australia"
31606144002,5,47,1,"Inner Regional Australia"
31606144003,4,37,1,"Inner Regional Australia"
31606144004,3,26,1,"Inner Regional Australia"
31606144005,2,13,1,"Inner Regional Australia"
31606144006,3,25,1,"Inner Regional Australia"
31606144007,4,34,1,"Inner Regional Australia"
31606144008,7,65,1,"Inner Regional Australia"
31606144009,9,81,1,"Inner Regional Australia"
31606144010,8,76,1,"Inner Regional Australia"
31606144010,8,76,1,"Inner Regional Australia"
31606144011,7,67,1,"Inner Regional Australia"
31606144012,8,74,1,"Inner Regional Australia"
31606144012,8,74,1,"Inner Regional Australia"
31606144013,7,70,1,"Inner Regional Australia"
31606144014,7,64,1,"Inner Regional Australia"
31606144015,7,66,1,"Inner Regional Australia"
31606144016,6,55,1,"Inner Regional Australia"
31606144017,3,27,1,"Inner Regional Australia"
31606144018,3,25,1,"Inner Regional Australia"
31606144019,2,13,1,"Inner Regional Australia"
31606144020,3,29,1,"Inner Regional Australia"
31606144021,8,77,1,"Inner Regional Australia"
31606144022,8,73,1,"Inner Regional Australia"
31606144101,6,53,1,"Inner Regional Australia"
31606144102,5,46,1,"Inner Regional Australia"
31606144103,7,61,1,"Inner Regional Australia"
31606144103,7,61,1,"Inner Regional Australia"
31606144103,7,61,1,"Inner Regional Australia"
31606144104,2,17,1,"Inner Regional Australia"
31606144105,7,64,1,"Inner Regional Australia"
31606144106,5,49,1,"Inner Regional Australia"
31606144107,4,37,1,"Inner Regional Australia"
31606144108,NA,NA,1,"Inner Regional Australia"
31606144109,8,80,1,"Inner Regional Australia"
31606144110,5,41,1,"Inner Regional Australia"
31606144111,3,25,1,"Inner Regional Australia"
31606144112,5,41,1,"Inner Regional Australia"
31606144113,4,38,1,"Inner Regional Australia"
31606144114,3,30,1,"Inner Regional Australia"
31606144115,6,55,1,"Inner Regional Australia"
31606144201,5,44,1,"Inner Regional Australia"
31606144202,7,69,1,"Inner Regional Australia"
31606144203,4,35,1,"Inner Regional Australia"
31606144204,3,26,1,"Inner Regional Australia"
31606144205,5,48,1,"Inner Regional Australia"
31606144206,6,57,1,"Inner Regional Australia"
31606144207,2,17,1,"Inner Regional Australia"
31606144208,6,54,1,"Inner Regional Australia"
31606144209,5,49,1,"Inner Regional Australia"
31606144210,6,51,1,"Inner Regional Australia"
31606144211,NA,NA,1,"Inner Regional Australia"
31606144212,4,31,1,"Inner Regional Australia"
31606144213,4,36,1,"Inner Regional Australia"
31606144214,7,63,1,"Inner Regional Australia"
31606144215,5,49,1,"Inner Regional Australia"
31606144216,6,54,1,"Inner Regional Australia"
31606144217,6,55,1,"Inner Regional Australia"
31606144218,4,40,1,"Inner Regional Australia"
31606144219,1,5,1,"Inner Regional Australia"
31606144220,8,75,1,"Inner Regional Australia"
31606144221,6,58,1,"Inner Regional Australia"
31606144222,5,43,1,"Inner Regional Australia"
31606144223,8,71,1,"Inner Regional Australia"
31606144224,7,63,1,"Inner Regional Australia"
31606144225,7,64,1,"Inner Regional Australia"
31606144226,7,70,1,"Inner Regional Australia"
31606144227,8,72,0,"Major Cities of Australia"
31606144227,8,72,0,"Major Cities of Australia"
31606144228,NA,NA,1,"Inner Regional Australia"
31606144229,8,76,1,"Inner Regional Australia"
31606144230,6,60,1,"Inner Regional Australia"
31606144231,8,76,1,"Inner Regional Australia"
31606144301,8,77,1,"Inner Regional Australia"
31606144302,3,28,1,"Inner Regional Australia"
31606144303,4,34,1,"Inner Regional Australia"
31606144304,7,63,1,"Inner Regional Australia"
31606144305,7,65,1,"Inner Regional Australia"
31606144306,7,67,1,"Inner Regional Australia"
31606144307,5,46,1,"Inner Regional Australia"
31606144308,1,7,1,"Inner Regional Australia"
31606144309,3,23,1,"Inner Regional Australia"
31606144310,4,37,1,"Inner Regional Australia"
31606144310,4,37,1,"Inner Regional Australia"
31606144311,5,42,1,"Inner Regional Australia"
31606144312,NA,NA,1,"Inner Regional Australia"
31606144313,9,82,1,"Inner Regional Australia"
31606144314,8,73,1,"Inner Regional Australia"
31606144315,6,60,1,"Inner Regional Australia"
31606144316,7,61,1,"Inner Regional Australia"
31606144317,4,40,1,"Inner Regional Australia"
31606144318,4,38,1,"Inner Regional Australia"
31606144319,6,58,1,"Inner Regional Australia"
31606144320,4,39,1,"Inner Regional Australia"
31606144401,8,74,1,"Inner Regional Australia"
31606144402,7,61,0,"Major Cities of Australia"
31606144403,8,75,1,"Inner Regional Australia"
31606144404,6,55,1,"Inner Regional Australia"
31606144405,6,59,1,"Inner Regional Australia"
31606144406,6,54,1,"Inner Regional Australia"
31606144407,6,55,1,"Inner Regional Australia"
31606144408,3,29,1,"Inner Regional Australia"
31606144409,8,80,0,"Major Cities of Australia"
31606144410,6,60,1,"Inner Regional Australia"
31606144411,7,65,1,"Inner Regional Australia"
31606144412,5,47,0,"Major Cities of Australia"
31606144412,5,47,0,"Major Cities of Australia"
31606144413,8,72,1,"Inner Regional Australia"
31606144414,9,84,0,"Major Cities of Australia"
31606144415,7,68,0,"Major Cities of Australia"
31606144415,7,68,0,"Major Cities of Australia"
31606144416,4,40,0,"Major Cities of Australia"
31606144417,7,66,1,"Inner Regional Australia"
31606144418,8,75,1,"Inner Regional Australia"
31606144419,9,85,1,"Inner Regional Australia"
31606144420,6,52,1,"Inner Regional Australia"
31606144421,8,74,0,"Major Cities of Australia"
31606144422,5,47,0,"Major Cities of Australia"
31606144423,4,33,0,"Major Cities of Australia"
31606144424,7,64,0,"Major Cities of Australia"
31606144425,5,42,0,"Major Cities of Australia"
31606144426,1,10,0,"Major Cities of Australia"
31606144427,5,43,0,"Major Cities of Australia"
31606144428,5,49,0,"Major Cities of Australia"
31606144428,5,49,0,"Major Cities of Australia"
31701144501,8,73,1,"Inner Regional Australia"
31701144501,8,73,1,"Inner Regional Australia"
31701144502,9,81,1,"Inner Regional Australia"
31701144503,5,47,1,"Inner Regional Australia"
31701144504,5,41,1,"Inner Regional Australia"
31701144505,8,76,1,"Inner Regional Australia"
31701144505,8,76,1,"Inner Regional Australia"
31701144505,8,76,1,"Inner Regional Australia"
31701144506,10,92,1,"Inner Regional Australia"
31701144507,10,96,1,"Inner Regional Australia"
31701144508,10,95,1,"Inner Regional Australia"
31701144509,10,98,1,"Inner Regional Australia"
31701144510,8,76,1,"Inner Regional Australia"
31701144510,8,76,1,"Inner Regional Australia"
31701144511,3,30,1,"Inner Regional Australia"
31701144512,5,49,1,"Inner Regional Australia"
31701144513,4,33,1,"Inner Regional Australia"
31701144514,6,57,1,"Inner Regional Australia"
31701144514,6,57,1,"Inner Regional Australia"
31701144514,6,57,1,"Inner Regional Australia"
31701144514,6,57,1,"Inner Regional Australia"
31701144601,6,51,1,"Inner Regional Australia"
31701144602,6,56,1,"Inner Regional Australia"
31701144603,5,41,1,"Inner Regional Australia"
31701144604,4,31,1,"Inner Regional Australia"
31701144605,4,39,1,"Inner Regional Australia"
31701144606,4,34,1,"Inner Regional Australia"
31701144607,3,30,1,"Inner Regional Australia"
31701144608,NA,NA,1,"Inner Regional Australia"
31701144609,NA,NA,1,"Inner Regional Australia"
31701144610,4,31,1,"Inner Regional Australia"
31701144611,8,80,1,"Inner Regional Australia"
31701144612,3,21,1,"Inner Regional Australia"
31701144613,5,50,1,"Inner Regional Australia"
31701144614,6,54,1,"Inner Regional Australia"
31701144615,4,35,1,"Inner Regional Australia"
31701144616,3,23,1,"Inner Regional Australia"
31701144617,3,30,1,"Inner Regional Australia"
31701144618,4,36,1,"Inner Regional Australia"
31701144619,9,85,1,"Inner Regional Australia"
31701144620,8,77,1,"Inner Regional Australia"
31701144621,4,36,1,"Inner Regional Australia"
31701144622,6,52,1,"Inner Regional Australia"
31701144623,3,29,1,"Inner Regional Australia"
31701144624,2,16,1,"Inner Regional Australia"
31701144625,2,13,1,"Inner Regional Australia"
31701144626,2,18,1,"Inner Regional Australia"
31701144627,2,16,1,"Inner Regional Australia"
31701144628,5,46,1,"Inner Regional Australia"
31701144629,4,34,1,"Inner Regional Australia"
31701144701,5,46,1,"Inner Regional Australia"
31701144702,4,33,1,"Inner Regional Australia"
31701144703,3,26,1,"Inner Regional Australia"
31701144704,1,8,1,"Inner Regional Australia"
31701144705,3,25,1,"Inner Regional Australia"
31701144706,3,29,1,"Inner Regional Australia"
31701144707,3,25,1,"Inner Regional Australia"
31701144708,4,31,1,"Inner Regional Australia"
31701144709,1,10,1,"Inner Regional Australia"
31701144710,1,2,1,"Inner Regional Australia"
31701144711,7,62,1,"Inner Regional Australia"
31701144712,3,21,1,"Inner Regional Australia"
31701144713,7,65,1,"Inner Regional Australia"
31701144714,2,18,1,"Inner Regional Australia"
31701144715,4,34,1,"Inner Regional Australia"
31701144716,3,28,1,"Inner Regional Australia"
31701144717,5,48,1,"Inner Regional Australia"
31701144718,4,35,1,"Inner Regional Australia"
31701144719,2,15,1,"Inner Regional Australia"
31701144720,4,36,1,"Inner Regional Australia"
31701144721,2,20,1,"Inner Regional Australia"
31701144722,2,20,1,"Inner Regional Australia"
31701144801,2,12,1,"Inner Regional Australia"
31701144802,7,64,1,"Inner Regional Australia"
31701144803,4,31,1,"Inner Regional Australia"
31701144804,NA,NA,1,"Inner Regional Australia"
31701144805,1,3,1,"Inner Regional Australia"
31701144806,2,12,1,"Inner Regional Australia"
31701144807,2,13,1,"Inner Regional Australia"
31701144808,1,6,1,"Inner Regional Australia"
31701144809,3,23,1,"Inner Regional Australia"
31701144810,2,11,1,"Inner Regional Australia"
31701144811,3,26,1,"Inner Regional Australia"
31701144812,4,33,1,"Inner Regional Australia"
31701144813,1,2,1,"Inner Regional Australia"
31701144814,1,10,1,"Inner Regional Australia"
31701144815,1,9,1,"Inner Regional Australia"
31701144816,3,29,1,"Inner Regional Australia"
31701144817,4,32,1,"Inner Regional Australia"
31701144818,1,3,1,"Inner Regional Australia"
31701144901,7,70,1,"Inner Regional Australia"
31701144902,7,70,1,"Inner Regional Australia"
31701144903,7,67,1,"Inner Regional Australia"
31701144904,8,71,1,"Inner Regional Australia"
31701144905,6,55,1,"Inner Regional Australia"
31701144906,6,53,1,"Inner Regional Australia"
31701144907,7,61,1,"Inner Regional Australia"
31701144907,7,61,1,"Inner Regional Australia"
31701144908,7,66,1,"Inner Regional Australia"
31701144909,5,43,1,"Inner Regional Australia"
31701144910,5,44,1,"Inner Regional Australia"
31701144911,5,48,1,"Inner Regional Australia"
31701144912,3,29,1,"Inner Regional Australia"
31701144912,3,29,1,"Inner Regional Australia"
31701144913,10,91,1,"Inner Regional Australia"
31701144914,7,70,1,"Inner Regional Australia"
31701145001,6,52,1,"Inner Regional Australia"
31701145002,9,83,1,"Inner Regional Australia"
31701145003,10,93,1,"Inner Regional Australia"
31701145004,10,95,1,"Inner Regional Australia"
31701145005,8,78,1,"Inner Regional Australia"
31701145006,9,89,1,"Inner Regional Australia"
31701145007,9,88,1,"Inner Regional Australia"
31701145008,6,58,1,"Inner Regional Australia"
31701145009,7,69,1,"Inner Regional Australia"
31701145010,10,98,1,"Inner Regional Australia"
31701145011,10,96,1,"Inner Regional Australia"
31701145012,9,89,1,"Inner Regional Australia"
31701145013,8,75,1,"Inner Regional Australia"
31701145014,8,80,1,"Inner Regional Australia"
31701145015,8,76,1,"Inner Regional Australia"
31701145016,9,87,1,"Inner Regional Australia"
31701145017,10,94,1,"Inner Regional Australia"
31701145018,7,66,1,"Inner Regional Australia"
31701145019,7,65,1,"Inner Regional Australia"
31701145020,9,85,1,"Inner Regional Australia"
31701145021,10,93,1,"Inner Regional Australia"
31701145022,9,85,1,"Inner Regional Australia"
31701145023,10,94,1,"Inner Regional Australia"
31701145024,10,98,1,"Inner Regional Australia"
31701145025,8,72,1,"Inner Regional Australia"
31701145025,8,72,1,"Inner Regional Australia"
31701145026,8,79,1,"Inner Regional Australia"
31701145027,10,93,1,"Inner Regional Australia"
31701145101,2,19,1,"Inner Regional Australia"
31701145102,3,27,1,"Inner Regional Australia"
31701145103,4,31,1,"Inner Regional Australia"
31701145104,1,8,1,"Inner Regional Australia"
31701145105,8,80,1,"Inner Regional Australia"
31701145106,8,72,1,"Inner Regional Australia"
31701145107,7,65,1,"Inner Regional Australia"
31701145108,7,62,1,"Inner Regional Australia"
31701145109,8,76,1,"Inner Regional Australia"
31701145110,2,19,1,"Inner Regional Australia"
31701145111,3,26,1,"Inner Regional Australia"
31701145112,4,33,1,"Inner Regional Australia"
31701145113,5,41,1,"Inner Regional Australia"
31701145114,7,62,1,"Inner Regional Australia"
31701145115,8,72,1,"Inner Regional Australia"
31701145116,4,36,1,"Inner Regional Australia"
31701145117,5,49,1,"Inner Regional Australia"
31701145118,3,26,1,"Inner Regional Australia"
31701145119,4,36,1,"Inner Regional Australia"
31701145120,7,64,1,"Inner Regional Australia"
31701145121,7,61,1,"Inner Regional Australia"
31701145122,5,42,1,"Inner Regional Australia"
31701145123,8,76,1,"Inner Regional Australia"
31701145124,2,14,1,"Inner Regional Australia"
31701145125,5,50,1,"Inner Regional Australia"
31701145126,3,21,1,"Inner Regional Australia"
31701145127,8,79,1,"Inner Regional Australia"
31701145128,6,59,1,"Inner Regional Australia"
31701145129,3,29,1,"Inner Regional Australia"
31701145130,4,34,1,"Inner Regional Australia"
31701145131,6,57,1,"Inner Regional Australia"
31701145132,4,39,1,"Inner Regional Australia"
31701145133,4,40,1,"Inner Regional Australia"
31701145201,8,73,1,"Inner Regional Australia"
31701145202,9,87,1,"Inner Regional Australia"
31701145203,10,91,1,"Inner Regional Australia"
31701145204,9,89,1,"Inner Regional Australia"
31701145205,9,86,1,"Inner Regional Australia"
31701145206,10,96,1,"Inner Regional Australia"
31701145207,10,100,1,"Inner Regional Australia"
31701145208,10,98,1,"Inner Regional Australia"
31701145209,10,100,1,"Inner Regional Australia"
31701145210,7,67,1,"Inner Regional Australia"
31701145211,9,83,1,"Inner Regional Australia"
31701145212,9,86,1,"Inner Regional Australia"
31701145213,9,84,1,"Inner Regional Australia"
31701145214,10,100,1,"Inner Regional Australia"
31701145215,9,90,1,"Inner Regional Australia"
31701145216,6,51,1,"Inner Regional Australia"
31701145301,3,28,1,"Inner Regional Australia"
31701145302,3,25,1,"Inner Regional Australia"
31701145303,3,27,1,"Inner Regional Australia"
31701145304,2,17,1,"Inner Regional Australia"
31701145305,4,40,1,"Inner Regional Australia"
31701145306,1,5,1,"Inner Regional Australia"
31701145307,1,8,1,"Inner Regional Australia"
31701145308,4,33,1,"Inner Regional Australia"
31701145309,2,19,1,"Inner Regional Australia"
31701145310,3,29,1,"Inner Regional Australia"
31701145311,3,22,1,"Inner Regional Australia"
31701145312,3,23,1,"Inner Regional Australia"
31701145313,2,20,1,"Inner Regional Australia"
31701145314,3,26,1,"Inner Regional Australia"
31701145315,2,11,1,"Inner Regional Australia"
31701145316,3,25,1,"Inner Regional Australia"
31701145317,2,15,1,"Inner Regional Australia"
31701145318,2,18,1,"Inner Regional Australia"
31701145319,2,19,1,"Inner Regional Australia"
31701145320,2,15,1,"Inner Regional Australia"
31701145320,2,15,1,"Inner Regional Australia"
31701145321,3,25,1,"Inner Regional Australia"
31701145322,1,9,1,"Inner Regional Australia"
31701145322,1,9,1,"Inner Regional Australia"
31701145323,2,16,1,"Inner Regional Australia"
31701145324,2,17,1,"Inner Regional Australia"
31701145325,2,14,1,"Inner Regional Australia"
31701145401,3,21,1,"Inner Regional Australia"
31701145402,2,11,1,"Inner Regional Australia"
31701145403,2,17,1,"Inner Regional Australia"
31701145404,4,31,1,"Inner Regional Australia"
31701145405,4,33,1,"Inner Regional Australia"
31701145406,3,29,1,"Inner Regional Australia"
31701145407,3,27,1,"Inner Regional Australia"
31701145408,1,3,1,"Inner Regional Australia"
31701145409,1,7,1,"Inner Regional Australia"
31701145410,2,13,1,"Inner Regional Australia"
31701145411,5,41,1,"Inner Regional Australia"
31701145412,1,5,1,"Inner Regional Australia"
31701145413,2,11,1,"Inner Regional Australia"
31701145414,7,63,1,"Inner Regional Australia"
31701145415,9,86,1,"Inner Regional Australia"
31701145501,9,81,1,"Inner Regional Australia"
31701145502,10,96,1,"Inner Regional Australia"
31701145503,9,85,1,"Inner Regional Australia"
31701145504,10,95,1,"Inner Regional Australia"
31701145505,9,90,1,"Inner Regional Australia"
31701145506,7,70,1,"Inner Regional Australia"
31701145507,10,92,1,"Inner Regional Australia"
31701145508,4,32,1,"Inner Regional Australia"
31701145509,4,40,1,"Inner Regional Australia"
31701145510,6,53,1,"Inner Regional Australia"
31701145511,10,97,1,"Inner Regional Australia"
31701145512,5,48,1,"Inner Regional Australia"
31701145513,4,35,1,"Inner Regional Australia"
31701145514,8,75,1,"Inner Regional Australia"
31701145515,8,72,1,"Inner Regional Australia"
31701145516,7,65,1,"Inner Regional Australia"
31701145517,4,36,1,"Inner Regional Australia"
31701145518,6,51,1,"Inner Regional Australia"
31701145519,4,34,1,"Inner Regional Australia"
31701145520,6,58,1,"Inner Regional Australia"
31701145521,NA,NA,1,"Inner Regional Australia"
31701145522,9,83,1,"Inner Regional Australia"
31701145523,9,88,1,"Inner Regional Australia"
31701145601,2,12,1,"Inner Regional Australia"
31701145602,2,11,1,"Inner Regional Australia"
31701145603,1,10,1,"Inner Regional Australia"
31701145604,1,4,1,"Inner Regional Australia"
31701145605,1,7,1,"Inner Regional Australia"
31701145606,2,17,1,"Inner Regional Australia"
31701145607,2,17,1,"Inner Regional Australia"
31701145608,8,76,1,"Inner Regional Australia"
31701145609,7,62,1,"Inner Regional Australia"
31701145610,4,40,1,"Inner Regional Australia"
31701145611,6,58,1,"Inner Regional Australia"
31701145612,4,36,1,"Inner Regional Australia"
31701145613,6,59,1,"Inner Regional Australia"
31701145614,4,40,1,"Inner Regional Australia"
31701145615,1,8,1,"Inner Regional Australia"
31701145616,4,36,1,"Inner Regional Australia"
31701145617,4,35,1,"Inner Regional Australia"
31701145618,4,34,1,"Inner Regional Australia"
31701145619,5,44,1,"Inner Regional Australia"
31701145620,5,43,1,"Inner Regional Australia"
31701145621,3,24,1,"Inner Regional Australia"
31701145622,3,24,1,"Inner Regional Australia"
31701145623,5,44,1,"Inner Regional Australia"
31701145624,4,34,1,"Inner Regional Australia"
31701145625,3,25,1,"Inner Regional Australia"
31701145626,1,10,1,"Inner Regional Australia"
31701145627,3,25,1,"Inner Regional Australia"
31701145628,3,27,1,"Inner Regional Australia"
31701145629,4,35,1,"Inner Regional Australia"
31701145630,5,42,1,"Inner Regional Australia"
31701145631,3,28,1,"Inner Regional Australia"
31701145632,6,57,1,"Inner Regional Australia"
31701145633,4,36,1,"Inner Regional Australia"
31701145634,5,44,1,"Inner Regional Australia"
31701145635,2,20,1,"Inner Regional Australia"
31701145636,3,30,1,"Inner Regional Australia"
31701145637,1,3,1,"Inner Regional Australia"
31701145701,4,40,1,"Inner Regional Australia"
31701145702,8,79,1,"Inner Regional Australia"
31701145703,8,74,1,"Inner Regional Australia"
31701145704,7,65,1,"Inner Regional Australia"
31701145705,10,96,1,"Inner Regional Australia"
31701145706,7,70,1,"Inner Regional Australia"
31701145707,7,69,1,"Inner Regional Australia"
31701145708,5,42,1,"Inner Regional Australia"
31701145709,9,86,1,"Inner Regional Australia"
31701145710,2,12,1,"Inner Regional Australia"
31701145711,1,2,1,"Inner Regional Australia"
31701145712,5,43,1,"Inner Regional Australia"
31701145713,3,29,1,"Inner Regional Australia"
31701145714,4,40,1,"Inner Regional Australia"
31701145715,6,56,1,"Inner Regional Australia"
31701145716,2,14,1,"Inner Regional Australia"
31701145717,4,38,1,"Inner Regional Australia"
31701145718,8,80,1,"Inner Regional Australia"
31701145719,5,47,1,"Inner Regional Australia"
31701145720,8,71,1,"Inner Regional Australia"
31701145721,10,96,1,"Inner Regional Australia"
31701145722,7,64,1,"Inner Regional Australia"
31701145723,7,62,1,"Inner Regional Australia"
31701145724,10,99,1,"Inner Regional Australia"
31701145725,10,95,1,"Inner Regional Australia"
31701145726,NA,NA,1,"Inner Regional Australia"
31701145727,10,95,1,"Inner Regional Australia"
31701145728,10,94,1,"Inner Regional Australia"
31701145801,4,36,1,"Inner Regional Australia"
31701145802,4,40,1,"Inner Regional Australia"
31701145803,5,41,1,"Inner Regional Australia"
31701145804,6,51,1,"Inner Regional Australia"
31701145805,2,13,1,"Inner Regional Australia"
31701145806,7,65,1,"Inner Regional Australia"
31701145807,8,74,1,"Inner Regional Australia"
31701145807,8,74,1,"Inner Regional Australia"
31701145808,9,85,1,"Inner Regional Australia"
31701145809,10,91,1,"Inner Regional Australia"
31701145810,9,82,1,"Inner Regional Australia"
31701145811,10,93,1,"Inner Regional Australia"
31701145812,9,81,1,"Inner Regional Australia"
31701145813,7,68,1,"Inner Regional Australia"
31701145814,9,84,1,"Inner Regional Australia"
31701145815,9,89,1,"Inner Regional Australia"
31701145816,7,64,1,"Inner Regional Australia"
31701145816,7,64,1,"Inner Regional Australia"
31701145816,7,64,1,"Inner Regional Australia"
31701145817,8,79,1,"Inner Regional Australia"
31701145817,8,79,1,"Inner Regional Australia"
31701145818,4,40,1,"Inner Regional Australia"
31701145819,7,66,1,"Inner Regional Australia"
31701145820,10,92,1,"Inner Regional Australia"
31701145821,7,67,1,"Inner Regional Australia"
31701145822,9,89,1,"Inner Regional Australia"
31701145823,10,91,1,"Inner Regional Australia"
31701145824,10,93,1,"Inner Regional Australia"
31701145825,6,59,1,"Inner Regional Australia"
31701145826,4,40,1,"Inner Regional Australia"
31701145827,NA,NA,1,"Inner Regional Australia"
31701145901,3,23,1,"Inner Regional Australia"
31701145902,3,28,1,"Inner Regional Australia"
31701145903,2,18,1,"Inner Regional Australia"
31701145904,3,26,1,"Inner Regional Australia"
31701145905,3,23,1,"Inner Regional Australia"
31701145906,2,18,1,"Inner Regional Australia"
31701145907,2,16,1,"Inner Regional Australia"
31701145908,2,14,1,"Inner Regional Australia"
31701145909,2,14,1,"Inner Regional Australia"
31701145910,1,8,1,"Inner Regional Australia"
31701145911,2,16,1,"Inner Regional Australia"
31701145912,2,12,1,"Inner Regional Australia"
31701145913,5,47,1,"Inner Regional Australia"
31701145914,3,27,1,"Inner Regional Australia"
31701145915,6,53,1,"Inner Regional Australia"
31701145916,7,63,1,"Inner Regional Australia"
31701145917,3,22,1,"Inner Regional Australia"
31701145918,1,10,1,"Inner Regional Australia"
31701145919,1,4,1,"Inner Regional Australia"
31701145920,5,48,1,"Inner Regional Australia"
31701145921,6,57,1,"Inner Regional Australia"
31701145922,NA,NA,1,"Inner Regional Australia"
31701145923,1,9,1,"Inner Regional Australia"
31701145924,1,5,1,"Inner Regional Australia"
31701145925,1,5,1,"Inner Regional Australia"
31701145926,3,24,1,"Inner Regional Australia"
31701145927,2,12,1,"Inner Regional Australia"
31701145928,NA,NA,1,"Inner Regional Australia"
31701145929,1,10,1,"Inner Regional Australia"
31701145930,1,5,1,"Inner Regional Australia"
31701145931,3,24,1,"Inner Regional Australia"
31701145932,4,39,1,"Inner Regional Australia"
31701145933,3,26,1,"Inner Regional Australia"
31701145934,3,23,1,"Inner Regional Australia"
31701145935,2,19,1,"Inner Regional Australia"
31701145936,2,16,1,"Inner Regional Australia"
31701145937,2,13,1,"Inner Regional Australia"
31801146001,3,29,2,"Outer Regional Australia"
31801146002,4,32,2,"Outer Regional Australia"
31801146003,2,18,2,"Outer Regional Australia"
31801146004,2,16,2,"Outer Regional Australia"
31801146005,2,17,2,"Outer Regional Australia"
31801146006,1,7,2,"Outer Regional Australia"
31801146007,1,5,2,"Outer Regional Australia"
31801146008,3,22,2,"Outer Regional Australia"
31801146009,5,41,2,"Outer Regional Australia"
31801146010,5,45,2,"Outer Regional Australia"
31801146011,1,9,2,"Outer Regional Australia"
31801146012,3,29,2,"Outer Regional Australia"
31801146013,2,14,2,"Outer Regional Australia"
31801146014,4,36,2,"Outer Regional Australia"
31801146015,2,20,2,"Outer Regional Australia"
31801146016,3,29,2,"Outer Regional Australia"
31801146017,3,29,2,"Outer Regional Australia"
31801146018,8,80,2,"Outer Regional Australia"
31801146019,7,69,2,"Outer Regional Australia"
31801146020,5,46,2,"Outer Regional Australia"
31801146021,6,57,2,"Outer Regional Australia"
31801146022,7,63,2,"Outer Regional Australia"
31801146023,10,93,2,"Outer Regional Australia"
31801146101,3,29,2,"Outer Regional Australia"
31801146102,3,24,2,"Outer Regional Australia"
31801146103,2,15,2,"Outer Regional Australia"
31801146104,5,47,2,"Outer Regional Australia"
31801146105,9,81,2,"Outer Regional Australia"
31801146106,7,70,2,"Outer Regional Australia"
31801146107,4,40,2,"Outer Regional Australia"
31801146108,6,58,2,"Outer Regional Australia"
31801146109,6,56,2,"Outer Regional Australia"
31801146110,2,19,2,"Outer Regional Australia"
31801146111,2,15,2,"Outer Regional Australia"
31801146112,6,53,2,"Outer Regional Australia"
31801146113,9,85,2,"Outer Regional Australia"
31801146114,5,41,3,"Remote Australia"
31801146115,6,60,2,"Outer Regional Australia"
31801146116,4,33,2,"Outer Regional Australia"
31801146117,4,35,2,"Outer Regional Australia"
31801146118,2,14,2,"Outer Regional Australia"
31801146119,6,58,2,"Outer Regional Australia"
31801146120,3,30,2,"Outer Regional Australia"
31801146121,3,26,2,"Outer Regional Australia"
31801146122,3,26,2,"Outer Regional Australia"
31801146123,3,21,2,"Outer Regional Australia"
31801146124,4,39,2,"Outer Regional Australia"
31801146125,2,17,2,"Outer Regional Australia"
31801146201,3,23,2,"Outer Regional Australia"
31801146202,3,24,2,"Outer Regional Australia"
31801146203,2,13,2,"Outer Regional Australia"
31801146204,2,18,2,"Outer Regional Australia"
31801146205,3,30,2,"Outer Regional Australia"
31801146206,7,67,2,"Outer Regional Australia"
31801146207,3,25,2,"Outer Regional Australia"
31801146208,8,75,2,"Outer Regional Australia"
31801146209,4,35,2,"Outer Regional Australia"
31801146210,2,13,2,"Outer Regional Australia"
31801146211,10,93,2,"Outer Regional Australia"
31801146212,2,11,2,"Outer Regional Australia"
31801146213,1,9,2,"Outer Regional Australia"
31801146214,1,9,2,"Outer Regional Australia"
31801146215,2,20,2,"Outer Regional Australia"
31801146216,2,17,2,"Outer Regional Australia"
31801146217,1,10,2,"Outer Regional Australia"
31801146218,1,7,2,"Outer Regional Australia"
31801146219,1,7,2,"Outer Regional Australia"
31801146220,2,12,2,"Outer Regional Australia"
31801146221,4,36,2,"Outer Regional Australia"
31801146222,5,45,2,"Outer Regional Australia"
31801146223,2,14,2,"Outer Regional Australia"
31801146224,2,16,2,"Outer Regional Australia"
31801146301,3,22,3,"Remote Australia"
31801146302,4,35,3,"Remote Australia"
31801146303,4,39,4,"Very Remote Australia"
31801146304,1,6,4,"Very Remote Australia"
31801146305,6,51,2,"Outer Regional Australia"
31801146306,6,54,2,"Outer Regional Australia"
31801146307,5,50,2,"Outer Regional Australia"
31801146308,5,43,3,"Remote Australia"
31801146309,4,39,3,"Remote Australia"
31801146310,2,14,3,"Remote Australia"
31801146311,3,30,2,"Outer Regional Australia"
31801146401,2,16,2,"Outer Regional Australia"
31801146402,2,12,2,"Outer Regional Australia"
31801146403,3,23,2,"Outer Regional Australia"
31801146404,3,28,2,"Outer Regional Australia"
31801146405,2,19,2,"Outer Regional Australia"
31801146406,2,15,2,"Outer Regional Australia"
31801146407,2,19,2,"Outer Regional Australia"
31801146408,2,12,2,"Outer Regional Australia"
