"SA1_CODE21","value"
"30604116509",54.2801281153995
"30604116511",55.6742641385162
"30604116513",57.6616745205346
"30604116514",58.3621664660558
"30604116516",58.4335819236738
"30604116517",61.5780041363881
"30604116518",60.6098248347644
"30604116519",59.2477516836919
"30604116520",57.6658958381938
"30605116601",74.9586368321388
"30605116602",75.988371441659
"30605116603",76.4940618497612
"30605116604",76.1640974298278
"30605116605",76.7080234047265
"30605116606",77.0255080018936
"30605116607",76.6374506145498
"30605116608",76.1500843738902
"30605116609",75.7168109153084
"30605116610",75.6299275225867
"30605116611",75.2618581195084
"30605116612",76.313116636578
"30605116613",75.6452623009299
"30605116614",75.0073688512263
"30605116615",74.8947387233218
"30605116616",72.1268543389357
"30605116619",65.3475364520805
"30605116620",77.9673492051259
"30605116622",70.7440642521516
"30605116623",71.4589272945036
"30605116624",70.6408831656682
"30605116625",72.3405625478008
"30605116626",76.6676893924878
"30605116628",72.0605961253225
"30605116629",70.2811904481819
"30605116630",77.3460042457446
"30605116631",64.7158573397543
"30605116632",65.2619673845316
"30605116633",76.2667718114415
"30605116701",108.878929282313
"30605116702",109.067361002792
"30605116703",109.152416626789
"30605116704",114.904609323741
"30605116705",115.195181380118
"30605116706",131.959879700733
"30605116707",94.8424250085487
"30605116708",92.5616133806038
"30605116709",91.1090015330583
"30605116710",91.680951189292
"30605116711",104.981233707655
"30605116712",92.4242880588363
"30605116713",102.675868288996
"30605116714",136.763974273926
"30605116715",136.536851070497
"30605116717",108.742680497225
"30605116801",59.7804903343959
"30605116802",58.0643716464135
"30605116803",74.8407921412855
"30605116804",85.1449485615032
"30605116805",72.861078820977
"30605116806",69.9634901601445
"30605116807",80.4842420466665
"30605116808",69.790480070325
"30605116809",73.8828208290442
"30605116810",69.0104907151952
"30605116811",68.5796349691165
"30605116812",60.1717971135596
"30605116814",64.9785764836923
"30605116816",66.9031736322765
"30605116817",58.4372367068515
"30605116818",65.3006818008544
"30605116901",76.1217494470889
"30605116902",76.0715287956203
"30605116903",95.9200947462894
"30605116904",90.4941031419042
"30605116905",84.0868873099597
"30605116906",69.6188818338823
"30605116907",77.5515697768099
"30605116908",74.6785346157276
"30605116909",75.0784665583219
"30605116910",70.3380898948383
"30605116911",66.1010559107904
"30605116912",65.3554367893245
"30605116913",63.1430290722484
"30605116914",71.9286569258804
"30605116915",68.1422706360936
"30605116916",71.8708407081951
"30605116917",56.7280178563153
"30605116918",78.1154476893572
"30605116919",68.8459353817175
"30605116920",91.3472480234716
"30605116921",71.6657966033522
"30605116922",81.9777086074091
"30605116923",70.0747002974042
"30605116924",75.2490325550034
"30605116925",75.5777393693338
"30605116926",86.6040532855516
"30605116927",81.8399546578454
"30605116928",73.1067325204486
"30605116929",69.4510106132431
"30605116930",72.2228728070531
"30605117002",57.2914769242093
"30605117003",57.2794607779387
"30605117004",57.2882992267431
"30605117005",56.788350651128
"30605117006",56.8429703830109
"30605117007",57.477623142884
"30605117008",56.7248458714561
"30605117009",60.5903805813566
"30605117010",59.041413619841
"30605117011",56.8449964667028
"30605117012",57.020055283248
"30605117013",56.9487142451825
"30605117014",57.125397497853
"30605117015",56.8716234660221
"30605117016",57.0958654568481
"30605117017",58.9223581373841
"30605117018",57.8470492751185
"30605117019",57.5499405704275
"30605117020",56.7623210029129
"30605117021",56.6968883082677
"30605117022",56.6877249516775
"30605117023",56.9998021084164
"30605117024",56.7132506365126
"30605117026",57.4653611323253
"30605117027",56.6460746173706
"30605117028",56.7471784415333
"30701117101",128.993246230062
"30701117102",129.482040719606
"30701117103",128.583975058332
"30701117104",127.977534782311
"30701117105",127.759320317384
"30701117106",128.565514620087
"30701117107",128.338818952617
"30701117108",180.100973187709
"30701117109",204.559715410314
"30701117110",178.350461440808
"30701117111",186.59266467396
"30701117112",124.814861843491
"30701117113",147.523405269382
"30701117114",180.906975570026
"30701117201",127.754733867565
"30701117202",128.03647243125
"30701117203",128.291635210652
"30701117204",128.976327009843
"30701117205",127.343026140802
"30701117206",128.407302857942
"30701117207",128.044292589421
"30701117208",127.917107183546
"30701117209",127.597921606077
"30701117210",127.704300584334
"30701117211",128.483034089023
"30701117212",128.624487316171
"30701117213",121.671868302577
"30701117214",128.575895947566
"30701117215",138.03038410153
"30701117216",139.197025156198
"30701117217",129.702301890975
"30701117219",127.836127495504
"30701117220",128.354117133984
"30701117301",215.167209297264
"30701117302",216.256331233334
"30701117303",217.347924151743
"30701117304",217.177832169492
"30701117305",217.747474955582
"30701117306",218.48250596424
"30701117307",218.237761186362
"30701117308",218.660561010269
"30701117309",218.302876535789
"30701117310",218.335136191109
"30701117311",218.088887809794
"30701117312",218.162711147185
"30701117313",217.108404736461
"30701117314",218.011356373368
"30701117316",217.000336441272
"30701117317",217.629763017545
"30701117318",218.454377015304
"30701117319",218.729129173896
"30701117320",209.681555896434
"30701117321",201.473511542867
"30701117401",202.85648100937
"30701117402",205.477277853754
"30701117403",180.455351114639
"30701117404",180.131734693583
"30701117405",177.362048570495
"30701117406",173.792680168957
"30701117407",194.72658776148
"30701117408",167.029980436588
"30701117409",181.06902000066
"30701117410",201.610629354295
"30701117411",166.164037885228
"30701117412",197.317948136003
"30701117413",202.749355584633
"30701117502",85.1404529158905
"30701117503",96.6662183808701
"30701117504",97.4560304639936
"30701117505",96.6456046186314
"30701117506",97.4161188590267
"30701117507",108.016431750142
"30701117509",72.7294033021236
"30701117510",116.505628189477
"30701117511",81.3627382759373
"30701117512",106.257125188711
"30701117513",99.0030117345651
"30701117514",108.586730416579
"30701117602",10.1115115103279
"30701117603",8.14113964687215
"30701117604",8.10129884108534
"30701117605",7.76528423566947
"30701117606",7.59829026259786
"30701117607",7.7836015590118
"30701117608",7.97669734355662
"30701117609",8.19544671534925
"30701117610",7.76563880116362
"30701117611",7.95334190275526
"30701117612",7.49957530053507
"30701117613",8.01986443962392
"30701117614",7.79046611371041
"30701117615",7.55232637056241
"30701117616",8.10581732937612
"30701117617",8.0094130100336
"30701117618",8.23263573737631
"30701117619",8.28771280603485
"30701117620",9.20566160491194
"30701117701",34.4087866687244
"30701117702",43.3385105290348
"30701117703",58.7002461031547
"30701117704",58.5192999768298
"30701117705",30.4931389533289
"30701117706",48.4720842340939
"30701117707",50.600738915015
"30701117708",53.8886634750096
"30701117709",76.4395455720927
"30701117710",101.947874100961
"30701117711",26.7195349251162
"30701117712",18.812480216012
"30701117713",34.7953599972986
"30701117714",48.8916552676234
"30701117715",94.6284122748876
"30701117716",60.768464032294
"30701117717",41.0828317539101
"30701117719",59.3024194027291
"30701117720",113.500941862094
"30701117721",73.9292859841394
"30701117801",146.51705646637
"30701117802",146.925316650235
"30701117803",143.533617188787
"30701117804",147.957951763888
"30701117805",137.395658539277
"30701117806",132.358790425711
"30701117807",142.363616012513
"30701117810",132.271502290966
"30701117811",138.57225596423
"30701117812",102.430884899026
"30701117813",150.760432021525
"30701117814",147.738768867085
"30701117815",160.019674388474
"30702117901",104.413550568719
"30702117902",104.055165354626
"30702117903",103.866823600063
"30702117904",104.5512127843
"30702117905",106.13339933353
"30702117906",107.04050937591
"30702117907",105.902632745117
"30702117908",97.6933446495051
"30702117909",87.4021084666801
"30702117910",101.822868768264
"30702117911",109.834314478818
"30702117912",111.835710133747
"30702117913",117.725035831801
"30702117914",105.585976558245
"30702117915",111.67767455669
"30702117916",111.285310293575
"30702117917",109.831046472209
"30702117918",103.487762475872
"30702117919",113.451621380601
"30702117920",123.311710683828
"30702117921",115.290512175927
"30702117922",128.005904446612
"30702117923",121.067724887675
"30702117924",93.6937925057513
"30702118001",106.416791844672
"30702118002",104.794643345427
"30702118003",105.564430688193
"30702118004",105.945391793122
"30702118005",105.692090553356
"30702118006",106.279215389463
"30702118007",105.964304072928
"30702118008",105.902383959178
"30702118009",106.061079866645
"30702118010",106.491893841136
"30702118011",106.283556612647
"30702118012",106.808496543312
"30702118013",107.382579707499
"30702118014",107.292794059711
"30702118015",96.8252511575076
"30702118016",102.016339002708
"30702118017",109.986321218658
"30702118018",103.471904744447
"30702118019",108.790335797596
"30702118020",115.303717109417
"30702118021",118.403756073948
"30702118022",127.054544170861
"30702118023",137.678385293718
"30702118024",130.555298090378
"30702118101",138.838864245482
"30702118102",139.120022626837
"30702118103",138.707887587273
"30702118104",139.355614302406
"30702118105",140.323099509859
"30702118106",133.436282085297
"30702118107",141.174139464358
"30702118108",154.073029555527
"30702118109",156.823931071935
"30702118110",137.945619776143
"30702118111",138.758361798921
"30702118201",117.361010248845
"30702118202",116.311770518853
"30702118203",107.558280405111
"30702118204",107.579554134532
"30702118205",105.01334488906
"30702118206",109.063311477569
"30702118207",114.419927337922
"30702118208",112.611593761155
"30702118209",112.809571754349
"30702118210",120.275234442104
"30702118211",126.265118102555
"30702118212",113.115941371208
"30702118213",113.52890474223
"30702118214",112.989987565889
"30702118215",112.960305161123
"30702118216",113.152320192581
"30702118217",111.978331879496
"30702118318",139.492398723895
"30702118339",144.915295764207
"30702118346",143.168584440818
"30702118347",140.326403886028
"30702118349",140.949107723585
"30702118350",135.799270295917
"30702118351",146.976624367141
"30702118352",146.591290701602
"30702118353",134.646412483978
"30702118354",135.929329194685
"30702118355",139.026029017191
"30702118357",139.158112794884
"30702118358",139.431702673908
"30702118359",139.290488979257
"30702118360",138.52613879835
"30702118361",139.247623010464
"30702118362",138.947783419251
"30702118363",139.480839430406
"30702118364",139.019011078581
"30702118365",139.295419056414
"30702118366",138.917135539608
"30702118367",138.791312550036
"30702118368",138.72682758872
"30702118369",138.005379468041
"30702118370",139.018397966525
"30702118371",138.673344595549
"30702118372",139.314693040979
"30702118373",139.575879486888
"30702118374",139.536358772631
"30702118375",138.630605871428
"30702118376",139.260941068689
"30702118377",139.667277446173
"30702118378",140.27966931125
"30702118379",139.085449417303
"30702118380",138.480548576565
"30702118381",138.886520844302
"30702118382",140.502345122272
"30702118383",138.775182179569
"30702118384",141.828076104643
"30702118385",139.376478051184
"30702118386",138.945974901841
"30702118387",137.390888756843
"30702118388",138.563131913497
"30702118389",146.272213106793
"30702118390",146.376129202781
"30702118392",148.314315227709
"30702118393",146.157004582134
"30702118394",152.537813087978
"30702118395",152.477004070017
"30702118396",144.555620368303
"30702118397",146.116801592235
"30702118398",147.738568318371
"30702118399",144.579664988532
"30703118401",107.834652243095
"30703118402",116.795516632513
"30703118403",116.800940213769
"30703118404",117.267268552487
"30703118405",116.784932619304
"30703118406",115.182764706729
"30703118407",111.871962995998
"30703118408",105.315701525823
"30703118409",94.9451635544507
"30703118410",92.4276727680633
"30703118411",101.198280549918
"30703118412",117.946548864145
"30703118413",120.360147766912
"30703118501",111.769989250715
"30703118502",106.515119221799
"30703118503",92.1354428599532
"30703118504",106.093688674387
"30703118505",101.058592769462
"30703118506",123.188719121192
"30703118507",111.777658885931
"30703118508",124.336807788937
"30703118509",123.792480377123
"30703118510",128.875262361414
"30703118511",119.503403724282
"30703118512",121.212777637837
"30703118513",109.846598704309
"30703118514",110.232953466589
"30703118601",110.266793195797
"30703118602",110.29437509863
"30703118603",110.301922754676
"30703118604",118.113447163308
"30703118605",97.9957939400302
"30703118606",108.385505915989
"30703118607",116.866851467842
"30703118608",124.802581721741
"30703118609",136.589052383139
"30703118610",138.985391849526
"30703118611",126.437535949624
"30703118612",131.535666570342
"30703118701",153.224220060638
"30703118702",154.077850288141
"30703118703",153.736543161739
"30703118704",153.430205081599
"30703118705",152.77688744726
"30703118706",153.058387110147
"30703118707",152.318140583258
"30703118708",151.762902191986
"30703118709",152.904390805223
"30703118710",153.553417967258
"30703118711",153.575562456551
"30703118712",153.708351536249
"30703118713",152.730600353748
"30703118714",153.845061386114
"30703118715",154.209252935481
"30703118716",151.074365655863
"30703118717",153.199627578971
"30703118718",152.2931209571
"30703118801",157.867787362317
"30703118802",162.457842436154
"30703118803",157.033071509582
"30703118804",144.029829065482
"30703118805",150.261866265263
"30703118806",154.179665659398
"30703118807",177.056289345962
"30703118808",172.608582336414
"30703118810",145.801736130154
"30703118811",147.078911014748
"30703118812",149.750884733892
"30703118813",152.043000467642
"30703118814",161.265573948329
"30703118815",174.627572876264
"30703118816",173.842170366555
"30703118901",121.24635225027
"30703118902",118.987431742953
"30703118903",113.742400368984
"30703118904",114.347193003498
"30703118905",114.613170147254
"30703118906",116.209530249619
"30703118907",116.676295875044
"30703118908",116.897142561988
"30703118909",116.515258184563
"30703118910",117.345284197279
"30703118911",113.257317009628
"30703118912",112.928484573676
"30703118913",113.120808337789
"30703118915",114.215199381244
"30703118916",115.884631501557
"30703118917",113.752509439904
"30703118919",116.828795394594
"30703118920",115.231257249967
"30703118921",116.244752460567
"30703118922",115.821637684576
"30703118923",115.468547709682
"30703118924",117.042156770688
"30703118925",114.175119788207
"30703118926",118.307135660876
"30703118927",117.233675771582
"30703118928",115.954365820341
"30703118929",115.118202674527
"30703118930",114.825289009433
"30703118931",114.725189244306
"30703118932",114.402056941565
"30703118933",115.124507349196
"30703118934",115.595906353125
"30703118936",114.292673953169
"30703118937",113.899072479002
"30703118938",113.876640721432
"30703118939",114.046207989666
"30703118940",115.101096143998
"30703118941",113.543418424685
"30703118942",114.082357748005
"30703118943",113.414977362143
"30703118944",113.179302524293
"30801119001",128.527068776308
"30801119002",74.3212128266427
"30801119003",83.965039285538
"30801119004",123.705494823097
"30801119005",128.296953793202
"30801119006",105.760589095371
"30801119007",128.282923243345
"30801119008",111.348075937384
"30801119009",129.154028768424
"30801119010",129.243632118222
"30801119011",128.832350778854
"30801119012",128.309904605297
"30801119013",128.775443125212
"30801119014",128.48039166358
"30801119015",128.939407651175
"30801119016",129.30122224481
"30801119017",127.834398454755
"30801119018",127.832676331255
"30801119019",128.127559039527
"30801119020",128.630980337505
"30801119021",129.625990657976
"30801119022",114.708017583047
"30801119023",131.727547953344
"30801119101",156.448228192234
"30801119102",177.329742249202
"30801119103",214.65315714511
"30801119104",211.959528827792
"30801119105",197.810865333851
"30801119106",214.45556660784
"30801119107",209.030279075191
"30801119108",209.296509380864
"30801119109",208.893077790973
"30801119110",207.936265356915
"30801119111",201.364652034164
"30801119112",211.339347692535
"30801119113",142.724910884973
"30801119114",185.896270338665
"30801119115",165.241602890646
"30801119116",211.010418621122
"30801119117",210.416303467861
"30801119118",199.739883892412
"30801119119",180.545988824539
"30801119120",176.316303154015
"30801119121",188.7257818327
"30801119122",198.389973902163
"30801119123",198.626143769574
"30801119124",197.949603340602
"30801119125",209.445473707574
"30801119126",221.626441269352
"30801119203",179.878276501692
"30801119204",179.68068210855
"30801119205",179.223856844521
"30801119206",180.603317898728
"30801119207",179.566623230997
"30801119208",179.871988347461
"30801119209",179.618201254096
"30801119210",179.406352075773
"30801119211",179.308032276252
"30801119212",179.638125201183
"30801119213",179.085637626668
"30801119214",179.193588492698
"30801119215",179.014196419703
"30801119216",178.887800229602
"30801119217",179.045013672419
"30801119218",178.909758341704
"30801119219",178.824628646946
"30801119220",179.315917722383
"30801119221",179.067160305766
"30801119222",178.832798142275
"30801119223",178.738183573926
"30801119224",180.377358963288
"30801119225",179.746296672252
"30801119226",180.009538419562
"30801119227",179.446247928066
"30801119228",179.106518691703
"30801119229",178.897274037753
"30801119230",179.348652234206
"30801119231",180.034073683047
"30801119232",179.02210058375
"30801119233",179.773161445073
"30801119234",179.58950536436
"30801119235",179.884422093528
"30801119236",179.507090859779
"30803120501",12.6100313834163
"30803120502",12.3172182426464
"30803120503",12.0724957056662
"30803120504",11.9276702135074
"30803120505",11.5949012853192
"30803120506",11.1536402865273
"30803120507",11.6775787601282
"30803120508",11.4764283430119
"30803120509",11.7048219995528
"30803120510",11.9377949965061
"30803120511",11.6878229914397
"30803120512",11.3505835179477
"30803120513",11.2836528619902
"30803120514",10.954140325572
"30803120515",10.7053866811792
"30803120516",10.7641275153983
"30803120517",12.253015331045
"30803120518",12.4988654394758
"30803120519",12.350336306156
"30803120601",20.9242435825952
"30803120602",18.9783943531122
"30803120603",20.7117952271244
"30803120604",30.2303171564353
"30803120605",34.5747894463165
"30803120701",37.2600993963994
"30803120702",36.7998954517005
"30803120703",35.6973713984862
"30803120704",36.6214582687548
"30803120705",36.6516414370741
"30803120706",36.6638545356322
"30803120708",36.3391184337339
"30803120709",36.1900791150669
"30803120710",36.0002071681212
"30803120711",35.2892034153485
"30803120712",32.2340188357704
"30803120713",33.7850137337632
"30803120801",13.0355342943074
"30803120802",13.3494730660927
"30803120803",13.4329652920376
"30803120804",13.5820376818002
"30803120805",13.1177273056354
"30803120806",13.2686299919515
"30803120807",13.4120536617166
"30803120808",13.9506992194123
"30803120809",14.8604999696213
"30803120810",13.4475479924939
"30803120811",13.6116673141487
"30803120812",14.0050163602439
"30803120813",12.9632157901883
"30803120814",12.5960172185196
"30803120815",16.0911542314643
"30803120816",12.9094533689864
"30803120817",13.3037926453959
"30803120818",13.177402639182
"30803120819",13.4293057489988
"30803120820",13.7448600524335
"30803120821",14.3606422787763
"30803120822",13.5574808286343
"30803120823",14.3354142058934
"30803120824",14.3257300066962
"30803120825",13.8538435178912
"30803120901",19.2332744958655
"30803120902",20.7971653453461
"30803120903",21.4655776858258
"30803120904",25.9331902542615
"30803120905",26.031268515395
"30803120906",22.0453839820663
"30803120907",25.1866603912772
"30803120908",19.2581327553999
"30803120909",18.2811711407803
"30803120910",18.9003032598238
"30803120911",19.6807683884331
"30803120912",22.6386514031783
"30803120913",23.2418821405133
"30803121001",13.2950585078376
"30803121002",12.5767788310351
"30803121003",13.1946689600218
"30803121004",12.698457474096
"30803121005",12.7438956897637
"30803121006",12.7867889104162
"30803121007",12.9076787154096
"30803121008",12.5331048602615
"30803121010",15.8197728205489
"30803121011",13.0875546164304
"30803121012",12.4675224829009
"30803121013",12.7984721728458
"30803121014",19.4335438032235
"30803121015",12.7580269774542
"30803121016",14.3477568600575
"30803121017",13.902116111408
"30803121018",11.8662402058688
"30803121020",13.2639252531387
"30803121021",12.2344404703772
"30803121022",13.6979813919297
"30803121023",13.0763222074006
"30803121024",12.2030983181742
"30803121025",11.8306533859675
"30803121026",12.8112387161183
"30803121101",12.5558243920222
"30803121102",12.9191782952566
"30803121103",12.855861996778
"30803121104",13.2614544840014
"30803121105",13.1596325528403
"30803121106",12.6686019045851
"30803121107",12.954495820249
"30803121108",13.3904959028945
"30803121109",13.1814196369043
"30803121110",12.2978361395756
"30803121111",12.8266845281507
"30803121112",13.6605957647998
"30803121113",14.2519804419693
"30803121201",31.6672988502844
"30803121202",29.6380165111813
"30803121203",32.2457795383108
"30803121204",31.711187354547
"30803121205",39.2776790626019
"30803121206",28.2818220229692
"30803121207",32.7906457843529
"30803121208",30.9497013697011
"30803121209",31.0728715846122
"30803121210",31.6169527059479
"30803121301",13.9032992642591
"30803121302",14.0962568719399
"30803121303",14.296231879836
"30803121304",14.3694792110926
"30803121305",14.6120374796413
"30803121306",14.8201441029107
"30803121309",12.9600068724314
"30803121310",13.4488040824385
"30803121311",13.8026461006863
"30803121312",13.866025411115
"30803121313",13.4466487962844
"30803121314",13.7020847519341
"30803121315",13.8904957771674
"30803121316",14.1545226763347
"30803121318",14.0377825862793
"30803121319",14.4202388428724
"30803121320",14.9422617894114
"30803121321",15.2183699586436
"30803121322",14.3746568600923
"30803121323",15.7961413341251
"30803121324",15.4246165675256
"30803121325",16.2650393764727
"30803121401",12.0908238372361
"30803121402",11.4494528262303
"30803121403",10.8474105787271
"30803121404",11.0422010957873
"30803121405",11.3965355185948
"30803121406",11.7823687107223
"30803121407",11.486626951213
"30803121408",11.7481662628756
"30803121409",12.1149736290552
"30803121410",12.4614926683411
"30803121411",12.275317261577
"30803121412",12.5326163371024
"30803121413",12.7457660259933
"30803121501",16.1791512377689
"30803121502",12.727615421506
"30803121503",17.6264234101641
"30803121504",15.487474858328
"30803121505",16.4805639019909
"30803121506",17.0344450558089
"30803121507",12.7648275714163
"30803121508",12.1723833593067
"30803121509",12.4832662774226
"30803121510",12.7724207756318
"30803121511",12.8228311498816
"30803121512",13.1535149976522
"30803121513",12.9551886093171
"30803121514",13.5648189416382
"30803121515",14.1600207419621
"30803121516",13.9586873657779
"30803121517",14.2884246582699
"30803121601",10.7092718691176
"30803121602",9.89711712862993
"30803121603",10.4849685677363
"30803121604",10.3740939886874
"30803121605",8.88187529003329
"30803121606",9.11534064108139
"30803121607",9.41437386750624
"30803121608",10.4414686894945
"30803121609",9.9367594053216
"30803121610",9.15497442424817
"30803121611",9.14347850135289
"30803121612",10.0372425227475
"30803121613",9.80079486529144
"30803121614",9.6204422474022
"30803121615",9.4635783272505
"30803121616",10.7575062188703
"30803121617",9.71095607465759
"30803121618",10.0323164007984
"30803121619",10.0313256405835
"30803121620",10.3047407337499
"30803121621",10.1362523935163
"30803121701",10.2097159560762
"30803121702",11.7892836657187
"30803121703",9.86083061449142
"30803121704",9.47596383450133
"30803121705",9.92445671501963
"30803121706",9.78712707652056
"30803121707",9.32258990461469
"30803121708",9.77465092461011
"30803121709",9.74291216811594
"30803121710",9.94952830338087
"30803121801",26.9501308471348
"30803121802",28.8789709315988
"30803121803",22.5211266513428
"30803121804",32.5309087193231
"30803121805",22.3049067946698
"30803121806",27.4152653404306
"30803121807",32.2639769767098
"30803121808",28.8213526920038
"30803121809",25.323177992615
"30803121810",25.6320284814669
"30803121811",16.1739624383553
"30803121901",42.1015345623706
"30803121902",118.276871157964
"30803121903",98.3603081897501
"30803121904",49.3684669569274
"30803121905",40.1488059615532
"30803121906",57.9443521857486
"30803121907",48.7667364839396
"30803121908",41.9279497021604
"30803121909",48.6075303507942
"30803121910",40.2759943106718
"30803121911",39.339257574185
"30803121912",33.0205980044599
"30803121913",30.8276491976049
"30803121914",33.1420426767704
"30803121915",126.929995390361
"30803121916",38.1554983440029
"30803121917",30.7688239312816
"30803122001",13.0619918704094
"30803122002",55.9468105894371
"30803122003",40.2210780842087
"30803122004",26.3572112021632
"30803122005",31.5072419147347
"30803122006",23.2883957164291
"30803122007",21.1298107655055
"30803122008",23.207749108488
"30803122101",77.154117435826
"30803122201",8.77794160226239
"30803122202",8.59958267207463
"30803122203",8.88559292927084
"30803122204",9.12760790506888
"30803122205",8.8190383345775
"30803122206",9.02155150989557
"30803122207",9.28367231595882
"30803122208",9.30850506477657
"30803122209",8.80189117900795
"30803122210",9.04884498046169
"30803122211",9.02607051545141
"30803122212",8.53204099746591
"30803122213",8.41146640000932
"30803122214",8.60314669939919
"30803122215",8.73697744412448
"30803122216",9.360513473629
"30803122217",9.15816391784153
"30803122218",9.01845771841408
"30803122219",8.8404379443428
"30803122220",8.91155648080104
"30803122221",9.10596031178557
"30803122222",8.6327693182302
"30803122301",38.8441567834681
"30803122302",37.0909531703111
"30803122306",37.821841684118
"30803122308",37.7548050529786
"30803122309",38.8877075283277
"30803122310",39.0860475842399
"30803122311",39.2102741161841
"30803122312",37.1841444602874
"30803122313",37.9564250582732
"30803122316",35.3893669873082
"30803122317",35.121585418775
"30803122318",37.8033742164482
"30803122319",35.9827549453155
"30803122321",37.7813425802766
"30803122322",38.0591435928071
"30803122323",37.7750930286302
"30803122324",37.4591072022816
"30803122325",37.0828142965013
"30803122326",36.6515289239322
"30803122327",38.207513094985
"30803122328",37.588589493702
"30803122329",36.8445564746383
"30803122330",37.0553741836961
"30803122331",37.2520376417406
"30803122332",37.2460776135944
"30803122333",36.9805619829272
"30803122334",37.6918138053298
"30803122335",37.2961298640491
"30803122336",37.4748285855656
"30803122337",37.4953437511691
"30803122338",37.4475093093704
"30803122339",37.3444525707104
"30803122340",37.1281474288843
"30803122341",38.4003952498458
"30803122342",38.6036324360124
"30803122343",38.5154448361016
"30803122344",36.3969728681054
"30803122346",36.0298498884842
"30803122347",35.7827436518689
"30803122348",38.7079867143977
"30803122349",36.6683409538006
"30803122350",36.1819682509402
"30803122351",36.509398294125
"30803122352",38.1505117444552
"30803122353",37.6328637141528
"30803122354",37.0428977293031
"30803122355",34.2933274190404
"30803122356",38.0588741825582
"30803122357",37.4833395300345
"30804152801",136.795149177609
"30804152802",112.744579893272
"30804152803",120.193774244188
"30804152804",70.2890198386875
"30804152806",108.629552258667
"30804152807",118.074544265575
"30804152808",117.901813403619
"30804152809",101.334954822792
"30804152810",81.3525688687628
"30804152811",125.719894318029
"30804152812",61.9536451566544
"30804152813",99.0462850502104
"30804152814",117.820901462018
"30804152815",106.919047981786
"30804152816",117.579914036487
"30804152817",108.60057213266
"30804152818",53.1541218701939
"30804152819",79.914810829042
"30804152820",137.434697939729
"30804152821",92.466760871398
"30804152822",107.119566625861
"30804152823",127.974498218817
"30804152824",118.132430555422
"30804152825",119.21945925654
"30804152826",98.2156577004397
"30804152827",117.957126924095
"30804152828",91.7035450744344
"30804152829",108.775934790608
"30804152830",102.241136890458
"30804152831",121.643108643885
"30804152832",106.513032486132
"30804152833",124.799291312458
"30804152834",118.168776025009
"30804152901",97.7837151724899
"30804152902",97.685460824489
"30804152903",98.7966465129492
"30804152904",98.2766001973702
"30804152905",98.7619406720802
"30804152906",99.6471129787947
"30804152907",99.4452089504373
"30804152908",97.4793846287594
"30804152909",99.1796943797706
"30804152910",98.5713071452889
"30804152911",98.4358829427987
"30804152912",98.2367278102556
"30804152913",98.009769241182
"30804152914",97.8037755668037
"30804152915",97.7144358796841
"30804152916",97.9188952946154
"30804152917",98.0942600824895
"30804152918",99.039406199837
"30804152919",97.5997203514081
"30804152920",97.7601676195579
"30805153001",110.761131995171
"30805153002",148.28257762624
"30805153003",129.057284771489
"30805153004",143.786827979761
"30805153005",150.068274946776
"30805153006",136.381130806396
"30805153007",150.314664062014
"30805153008",116.662595980477
"30805153009",135.43499027106
"30805153010",150.557009069782
"30805153011",151.122522728593
"30805153012",148.881733413811
"30805153013",110.689676074493
"30805153014",111.888615284655
"30805153015",145.125650169337
"30805153016",124.118585728738
"30805153017",149.09276038758
"30805153018",150.671632807737
"30805153019",142.92707064672
"30805153101",86.1836884190292
"30805153102",91.7645208434193
"30805153103",89.6480206544708
"30805153104",82.8795747802004
"30805153105",86.6742301230798
"30805153106",83.6634205069809
"30805153107",89.4620098105029
"30805153108",87.1962032186868
"30805153109",88.8883084597876
"30805153110",87.0174155711139
"30805153111",88.6494869894673
"30805153112",86.4619206948698
"30805153113",88.0660076937509
"30805153114",87.7929808696405
"30805153115",88.5101314248886
"30805153116",89.0003895322799
"30805153117",88.1180135025018
"30805153118",88.9354289260073
"30805153119",86.7062904040051
"30805153120",87.5013604950426
"30805153121",88.3588244198112
"30805153122",86.7190701122894
"30805153123",86.7810130442448
"30805153201",71.5567063536951
"30805153301",70.8028181595353
"30805153302",73.5413391397764
"30805153303",74.4104598382232
"30805153304",73.4552986541969
"30805153305",72.4139853879876
"30805153306",72.3378267801446
"30805153307",72.035999696102
"30805153308",73.9092733892146
"30805153309",73.7967021367031
"30805153310",74.3756409689173
"30805153311",72.7473096972072
"30805153312",72.2747324310271
"30805153313",73.5373624364917
"30805153314",71.750101843732
"30805153315",71.99791847107
"30805153316",72.0624562847514
"30805153317",73.2878702345512
"30805153318",72.7032717924404
"30805153319",74.5483773634963
"30805153320",72.4263960651151
"30805153321",74.9198595872971
"30805153322",74.4323437734737
"30805153323",71.4666892147533
"30805153324",71.6295094840446
"30805153325",72.2443555653316
"30805153326",74.098835488635
"30805153327",71.3957673580458
"30805153328",74.1800241220281
"30805153401",73.8635725758852
"30805153402",75.9203637324747
"30805153403",75.5029223355743
"30805153404",76.8615033214161
"30805153405",76.7544663892352
"30805153406",76.2513466250266
"30805153407",76.6833764772113
"30805153408",74.9018741189088
"30805153409",74.5786174691816
"30805153410",76.536556281732
"30805153411",76.867064093403
"30805153412",76.3865758165273
"30805153413",76.550978718766
"30805153414",77.0955370123089
"30805153415",76.8885677281709
"30805153416",76.3257645555434
"30805153417",76.080025388188
"30805153501",74.9202782911671
