"SA2_CODE21","value","min","max"
"309021230",54.7374381284407,53.7224195223072,55.391321872956
"309021231",49.7283280598247,47.2920525002058,53.3218458767784
"309021232",48.7884310463305,47.1682818948874,50.6680615335989
"309021233",46.1702963148031,44.0696881039336,49.0872523840224
"309021234",44.3476540938174,42.2841175118987,47.1427025306591
"309031235",29.806829507681,29.1034417525394,30.2234462304754
"309031236",30.665264236265,30.1737174408659,31.4753685464998
"309031237",32.140538786593,30.1701136957065,33.7214797850872
"309031238",29.4923814436964,28.8531354403447,30.3968609767605
"309031239",34.9292669650775,33.7557312033889,38.5011914628402
"309031240",32.0654140503951,31.0959451989288,33.956458864939
"309041241",54.9633447777153,35.5687144163352,77.4810293844106
"309041242",62.2430451983172,43.8492679477143,115.611699743614
"309051243",52.27963427114,43.9212716355334,63.9395368794039
"309051244",42.9272589390873,37.4327724807303,55.8543552230996
"309051245",42.6656074983224,40.7063824763604,44.2633196277059
"309061246",32.0563784590749,30.2046501333847,34.3267659043836
"309061247",34.1580305918867,32.9829449307314,35.5238215045614
"309061248",34.5364999518122,30.8674926216486,41.5421080687262
"309061249",30.8537813235915,30.2126635442132,32.5020367678845
"309061250",38.6648714563408,34.7693758527661,42.1544281023259
"309071251",34.3695633919915,32.5487878894081,40.0870223455925
"309071252",31.1639578331793,30.0089688360903,33.5580597650743
"309071253",34.856088149748,32.2931577502201,77.2369725872213
"309071254",45.4862867171987,36.3277467925428,82.8978437604522
"309071256",31.6718713180632,30.4878198273893,36.9809525567512
"309071552",40.4919021684007,39.1387218738001,44.9150419095592
"309071553",42.9165033814185,40.2400035684477,51.2436455865277
"309071554",36.554693247066,35.0052395062247,40.3227845418308
"309071555",34.829470149532,34.4372267494683,35.594904072745
"309071556",40.3373202122464,32.4815939188067,51.6975890038329
"309071557",33.9069387530238,32.694164004471,35.9595224329047
"309071558",38.3175377813675,35.2229619067626,45.307170817877
"309081259",32.8011042172359,31.554687706269,34.3406386547547
"309081260",35.4150469542042,33.489455253588,37.0200401032558
"309081262",38.881066338114,37.4699231571054,40.7177214877813
"309081559",36.5489926165412,33.8049421359932,39.7848681400847
"309081560",37.3107784935698,35.4397300866785,38.9220803397275
"309091263",28.9596444978756,27.9926225099737,31.098188708851
"309091264",29.1809227286037,28.5983733736333,30.2305321394226
"309091265",29.3408378913182,28.9050543324797,30.0444473879132
"309091540",28.3880680991539,27.6496568530151,28.8330398236537
"309091541",27.4429401064724,26.7193481503952,27.9159453067759
"309101267",29.4352231470644,28.0557681330623,30.7534458551417
"309101268",29.0585166030025,27.4997733257886,30.5193545064549
"309101269",27.2180064972089,26.9636600911911,31.5994645480786
"309101561",26.6885375306236,26.1530376685696,27.5749144320815
"309101562",28.4492744639995,27.5763908980114,29.7703187493823
"310011271",27.4781660811004,25.4819628727415,29.6327501471497
"310011272",27.5258955157476,25.9381463152742,28.8109018297511
"310011274",29.0894574172878,26.6329726187124,31.1184885892264
"310011275",24.7283518595273,23.0723845642605,26.171040066722
"310011276",32.6993838490938,29.3091966948501,34.3071921476486
"310011563",30.5189256072134,29.7096754695801,31.7611099881852
"310011564",32.3987928100694,30.4794152655216,34.1865035061159
"310021277",108.656604266526,60.4720587985315,141.555884294501
"310021278",134.427940327397,73.2943440546177,158.676109931436
"310021279",72.1425727592994,52.3616754007188,98.6108202215406
"310021280",115.97566317147,67.9488554587515,133.840721876515
"310021281",94.985567171983,60.0953890704754,133.672294323527
"310021282",64.3388660008908,52.764758536439,121.507120825136
"310031283",55.0351786161711,53.3759428886382,57.8344520342527
"310031284",45.7734603280382,43.0439954205704,49.258490818394
"310031285",51.0593759055416,50.1723609927299,52.9343261916206
"310031286",51.56117473983,49.397681792348,53.2119514632368
"310031287",48.6849095835723,46.8228305465794,51.1362132694418
"310031288",61.0146834116863,50.5854320484486,80.9561894529518
"310031289",44.3674639349351,41.2904180043321,49.3132893058392
"310031290",50.5359822978193,44.334314431601,75.331052463688
"310031291",52.9768904861469,51.3728059276287,58.5771018585556
"310031292",52.0740703572912,49.0659834453277,54.2296023028764
"310031293",48.6074953702721,46.8777944383118,49.9787170304906
"310031294",48.979503339477,44.0519513433154,57.3762692992646
"310031295",41.6045999399795,40.331064585681,45.3415874455308
"310041297",36.0268287943997,34.1649986771484,37.8371722671145
"310041298",34.6228491174441,34.236857927059,34.9343025136299
"310041299",40.3771732642045,37.6576268250296,42.3172681414295
"310041300",37.1753393034838,35.6498577238176,39.1448537698282
"310041301",43.0482711500815,42.4817638919781,44.2860785105876
"310041302",42.3255024196217,39.793654292041,44.8256036794313
"310041303",38.477865139943,37.3284254682741,40.4775482320113
"310041304",41.1076557811848,38.6389029958752,44.4501098283528
"310041565",40.7710004987135,39.2210878539842,42.6842882514615
"310041566",39.2625195228198,37.5886299903362,41.0385178627303
"311011305",113.796567028603,54.1005094193922,141.398309560672
"311021306",44.1214009317777,43.3423030482465,45.3672594003567
